,players,BOARDWALK_owner,PARK LANE_owner,THE ZOO_owner,AQUARIUM_owner,PET SHOP_owner,TOY SHOP_owner,ROLLER COASTER_owner,FERRIS WHEEL_owner,SWIMMING POOL_owner,GO-KARTS_owner,LIBRARY_owner,MUSEUM_owner,ICE CREAM PARLOUR_owner,BAKERY_owner,PIZZA HOUSE_owner,TACO TRUCK_owner,notes,draw_win%,Little_T_REX_cash,Little_T_REX_pos,Little_T_REX_in_jail,Little_T_REX_get_out_of_jail,Little_T_REX_chance_move,Little_T_REX_bankrupt,Little_T_REX_win%,Little_T_REX_power,Little_Penguin_cash,Little_Penguin_pos,Little_Penguin_in_jail,Little_Penguin_get_out_of_jail,Little_Penguin_chance_move,Little_Penguin_bankrupt,Little_Penguin_win%,Little_Penguin_power,Little_Scottie_cash,Little_Scottie_pos,Little_Scottie_in_jail,Little_Scottie_get_out_of_jail,Little_Scottie_chance_move,Little_Scottie_bankrupt,Little_Scottie_win%,Little_Scottie_power,Little_Ducky_cash,Little_Ducky_pos,Little_Ducky_in_jail,Little_Ducky_get_out_of_jail,Little_Ducky_chance_move,Little_Ducky_bankrupt,Little_Ducky_win%,Little_Ducky_power
10,4,Little_T_REX,Little_Penguin,Little_Penguin,Little_Penguin,,Little_Penguin,Little_T_REX,Little_Penguin,Little_Penguin,Little_T_REX,Little_T_REX,Little_Penguin,Little_T_REX,Little_Ducky,Little_Ducky,Little_Penguin,Little_T_REX paid Little_Ducky rent of 1. Little_Penguin drew a chance card: MOVE FORWARD UP TO 5 SPACES. Little_Penguin purchased THE ZOO from the Bank. Little_Scottie paid Little_Penguin $1.$-7 remaining. Little_Scottie sold TACO TRUCK to Little_Penguin. Little_Scottie sold MUSEUM to Little_Penguin. Little_Scottie sold FERRIS WHEEL to Little_Penguin. Little_Scottie sold PARK LANE to Little_Penguin. Little_Ducky paid Little_Penguin rent of 5. ,0.0016,6,2,False,False,False,False,0.0008,19,17,20,False,False,False,False,0.9976,41,4,20,False,True,False,False,,4,7,22,False,False,False,False,,9
11,4,Little_T_REX,Little_Penguin,Little_Penguin,Little_Penguin,,Little_Penguin,Little_T_REX,Little_Penguin,Little_Penguin,Little_T_REX,Little_T_REX,Little_Penguin,Little_T_REX,Little_Ducky,Little_Ducky,Little_Penguin,Little_Scottie paid Little_T_REX $4.$-1 remaining. Little_Scottie is bankrupt. ,0.0008,10,5,False,False,False,False,0.0032,23,17,22,False,False,False,False,0.996,41,-1,23,False,True,False,True,,-1,9,4,False,False,False,False,,11
12,4,Little_T_REX,Little_Penguin,Little_Penguin,Little_Penguin,,Little_Penguin,Little_T_REX,Little_Penguin,Little_Penguin,Little_T_REX,Little_T_REX,Little_Penguin,Little_T_REX,Little_Ducky,Little_Ducky,Little_Penguin,Little_T_REX drew a chance card: ADVANCE TO GO. Little_Penguin paid Little_Ducky rent of 1. Little_Ducky paid Little_T_REX rent of 2. ,0.0036,14,0,False,False,False,False,0.0008,27,18,2,False,False,False,False,0.9956,42,-1,23,False,True,False,True,,-1,8,10,False,False,False,False,,10
13,4,Little_T_REX,Little_Penguin,Little_Penguin,Little_Penguin,,Little_Penguin,Little_T_REX,Little_Penguin,Little_Penguin,Little_T_REX,Little_T_REX,Little_Penguin,Little_T_REX,Little_Ducky,Little_Ducky,Little_Penguin,Little_T_REX paid Little_Ducky rent of 1. Little_Penguin paid Little_T_REX rent of 2. Little_Ducky paid Little_Penguin rent of 2. ,0.0016,15,4,False,False,False,False,0.0032,28,18,8,False,False,False,False,0.9952,42,-1,23,False,True,False,True,,-1,7,11,False,False,False,False,,9
14,4,Little_T_REX,Little_Penguin,Little_Penguin,Little_Penguin,,Little_Penguin,Little_T_REX,Little_Penguin,Little_Penguin,Little_T_REX,Little_T_REX,Little_Penguin,Little_T_REX,Little_Ducky,Little_Ducky,Little_Penguin,Little_T_REX drew a chance card: GET OUT OF JAIL FREE. Little_Ducky paid Little_T_REX rent of 3. ,0.004,18,9,False,True,False,False,,31,18,12,False,False,False,False,0.996,42,-1,23,False,True,False,True,,-1,4,14,False,False,False,False,,6
15,4,Little_T_REX,Little_Penguin,Little_Penguin,Little_Penguin,,Little_Penguin,Little_T_REX,Little_Penguin,Little_Penguin,Little_T_REX,Little_T_REX,Little_Penguin,Little_T_REX,Little_Ducky,Little_Ducky,Little_Penguin,Little_Penguin drew a chance card: GET OUT OF JAIL FREE. Little_Ducky paid Little_Penguin rent of 3. ,0.0016,18,10,False,True,False,False,,31,21,15,False,True,False,False,0.9984,45,-1,23,False,True,False,True,,-1,1,16,False,False,False,False,,3
16,4,Little_T_REX,Little_Penguin,Little_Penguin,Little_Penguin,Little_Ducky,Little_Penguin,Little_T_REX,Little_Penguin,Little_Penguin,Little_T_REX,Little_T_REX,Little_Penguin,Little_T_REX,,,Little_Penguin,Little_T_REX drew a chance card: GET OUT OF JAIL FREE. Little_Ducky purchased PET SHOP from the Bank. Little_Ducky sold BAKERY to BANK. Little_Ducky sold PIZZA HOUSE to BANK. ,0.0032,18,15,False,True,False,False,,31,21,19,False,True,False,False,0.9968,45,-1,23,False,True,False,True,,-1,0,17,False,False,False,False,,3
17,4,Little_T_REX,Little_Penguin,Little_Penguin,Little_Penguin,Little_Ducky,Little_Penguin,Little_T_REX,Little_Penguin,Little_Penguin,Little_T_REX,Little_T_REX,Little_Penguin,Little_T_REX,,,Little_Penguin,Little_T_REX paid Little_Penguin rent of 3. Little_Ducky went to jail by landing on a GO TO JAIL Space. ,0.0016,15,16,False,True,False,False,0.0008,28,26,0,False,True,False,False,0.9976,50,-1,23,False,True,False,True,,-1,0,6,True,False,False,False,,3
18,4,Little_T_REX,Little_Penguin,Little_Penguin,Little_Penguin,Little_Penguin,Little_Penguin,Little_T_REX,Little_Penguin,Little_Penguin,Little_T_REX,Little_T_REX,Little_Penguin,Little_T_REX,,,Little_Penguin,Little_T_REX paid Little_Penguin rent of 5. Little_Penguin drew a chance card: GET OUT OF JAIL FREE. Little_Ducky paid Little_Penguin $-1.$-3 remaining. Little_Ducky sold PET SHOP to Little_Penguin. ,,10,22,False,True,False,False,,23,30,3,False,True,False,False,1,57,-1,23,False,True,False,True,,-1,0,7,False,False,False,False,,0
19,4,Little_T_REX,Little_Penguin,Little_Penguin,Little_Penguin,Little_Penguin,Little_Penguin,Little_T_REX,Little_Penguin,Little_Penguin,Little_T_REX,Little_T_REX,Little_Penguin,Little_T_REX,,,Little_Penguin,Little_Penguin paid Little_T_REX rent of 1. Little_Ducky paid Little_T_REX $0.$-2 remaining. Little_Ducky is bankrupt. ,,11,23,False,True,False,False,,24,29,5,False,True,False,False,1,56,-1,23,False,True,False,True,,-1,-2,10,False,False,False,True,,-2
20,4,Little_T_REX,Little_Penguin,Little_Penguin,Little_Penguin,Little_Penguin,Little_Penguin,Little_T_REX,Little_Penguin,Little_Penguin,Little_T_REX,Little_T_REX,Little_Penguin,Little_T_REX,,,Little_Penguin,Little_Penguin paid Little_T_REX rent of 2. ,,15,5,False,True,False,False,0.0008,28,27,10,False,True,False,False,0.9992,54,-1,23,False,True,False,True,,-1,-2,10,False,False,False,True,,-2
21,4,Little_T_REX,Little_Penguin,Little_Penguin,Little_Penguin,Little_Penguin,Little_Penguin,Little_T_REX,Little_Penguin,Little_Penguin,Little_T_REX,Little_T_REX,Little_Penguin,Little_T_REX,,,Little_Penguin,Little_Penguin drew a chance card: GET OUT OF JAIL FREE. ,,15,8,False,True,False,False,,28,27,15,False,True,False,False,1,54,-1,23,False,True,False,True,,-1,-2,10,False,False,False,True,,-2
22,4,Little_T_REX,Little_Penguin,Little_Penguin,Little_Penguin,Little_Penguin,Little_Penguin,Little_T_REX,Little_Penguin,Little_Penguin,Little_T_REX,Little_T_REX,Little_Penguin,Little_T_REX,,,Little_Penguin,Little_T_REX drew a chance card: ADVANCE TO BOARDWALK. Little_Penguin went to jail by landing on a GO TO JAIL Space. ,,15,23,False,True,False,False,,28,27,6,True,True,False,False,1,54,-1,23,False,True,False,True,,-1,-2,10,False,False,False,True,,-2
23,4,Little_T_REX,Little_Penguin,Little_Penguin,Little_Penguin,Little_Penguin,Little_Penguin,Little_T_REX,Little_Penguin,Little_Penguin,Little_T_REX,Little_T_REX,Little_Penguin,Little_T_REX,,Little_T_REX,Little_Penguin,Little_T_REX purchased PIZZA HOUSE from the Bank. Little_Penguin used a GET_OUT_OF_JAIL_CARD card. ,,16,2,False,True,False,False,,30,27,12,False,False,False,False,1,54,-1,23,False,True,False,True,,-1,-2,10,False,False,False,True,,-2
24,4,Little_T_REX,Little_Penguin,Little_Penguin,Little_Penguin,Little_Penguin,Little_Penguin,Little_T_REX,Little_Penguin,Little_Penguin,Little_T_REX,Little_T_REX,Little_Penguin,Little_T_REX,Little_T_REX,Little_T_REX,Little_Penguin,Little_T_REX purchased BAKERY from the Bank. Little_Penguin paid Little_T_REX rent of 3. ,0.0008,18,4,False,True,False,False,0.0008,33,24,14,False,False,False,False,0.9984,51,-1,23,False,True,False,True,,-1,-2,10,False,False,False,True,,-2
25,4,Little_T_REX,Little_Penguin,Little_Penguin,Little_Penguin,Little_Penguin,Little_Penguin,Little_T_REX,Little_Penguin,Little_Penguin,Little_T_REX,Little_T_REX,Little_Penguin,Little_T_REX,Little_T_REX,Little_T_REX,Little_Penguin,Little_T_REX drew a chance card: FREE SPACE ORANGE GREEN. Little_T_REX's destination is AQUARIUM. Little_T_REX paid Little_Penguin rent of 8. Little_Penguin went to jail by landing on a GO TO JAIL Space. ,,10,19,False,True,False,False,,25,32,6,True,False,False,False,1,59,-1,23,False,True,False,True,,-1,-2,10,False,False,False,True,,-2
26,4,Little_T_REX,Little_Penguin,Little_Penguin,Little_Penguin,Little_Penguin,Little_Penguin,Little_T_REX,Little_Penguin,Little_Penguin,Little_T_REX,Little_T_REX,Little_Penguin,Little_T_REX,Little_T_REX,Little_T_REX,Little_Penguin,Little_Penguin paid Little_T_REX rent of 2. ,,14,0,False,True,False,False,,29,29,10,False,False,False,False,1,56,-1,23,False,True,False,True,,-1,-2,10,False,False,False,True,,-2
27,4,Little_T_REX,Little_Penguin,Little_Penguin,Little_Penguin,Little_Penguin,Little_Penguin,Little_T_REX,Little_Penguin,Little_Penguin,Little_T_REX,Little_T_REX,Little_Penguin,Little_T_REX,Little_T_REX,Little_T_REX,Little_Penguin,Little_T_REX drew a chance card: ADVANCE TO GO KARTS. ,,14,10,False,True,False,False,,29,29,16,False,False,False,False,1,56,-1,23,False,True,False,True,,-1,-2,10,False,False,False,True,,-2
28,4,Little_T_REX,Little_Penguin,Little_Penguin,Little_Penguin,Little_Penguin,Little_Penguin,Little_T_REX,Little_Penguin,Little_Penguin,Little_T_REX,Little_T_REX,Little_Penguin,Little_T_REX,Little_T_REX,Little_T_REX,Little_Penguin,Little_Penguin went to jail by landing on a GO TO JAIL Space. ,,14,14,False,True,False,False,,29,29,6,True,False,False,False,1,56,-1,23,False,True,False,True,,-1,-2,10,False,False,False,True,,-2
29,4,Little_T_REX,Little_Penguin,Little_Penguin,Little_Penguin,Little_Penguin,Little_Penguin,Little_T_REX,Little_Penguin,Little_Penguin,Little_T_REX,Little_T_REX,Little_Penguin,Little_T_REX,Little_T_REX,Little_T_REX,Little_Penguin,Little_T_REX paid Little_Penguin rent of 8. ,0.0008,6,19,False,True,False,False,,21,36,11,False,False,False,False,0.9992,63,-1,23,False,True,False,True,,-1,-2,10,False,False,False,True,,-2
30,4,Little_T_REX,Little_Penguin,Little_Penguin,Little_Penguin,Little_Penguin,Little_Penguin,Little_T_REX,Little_Penguin,Little_Penguin,Little_T_REX,Little_T_REX,Little_Penguin,Little_T_REX,Little_T_REX,Little_T_REX,Little_Penguin,Little_T_REX paid Little_Penguin rent of 5. Little_Penguin drew a chance card: FREE SPACE PINK DARK BLUE. Little_Penguin's destination is PARK LANE. ,,1,22,False,True,False,False,,16,41,22,False,False,False,False,1,68,-1,23,False,True,False,True,,-1,-2,10,False,False,False,True,,-2
31,4,Little_T_REX,Little_Penguin,Little_Penguin,Little_Penguin,Little_Penguin,Little_Penguin,Little_T_REX,Little_Penguin,Little_Penguin,Little_T_REX,Little_T_REX,Little_Penguin,Little_T_REX,Little_T_REX,Little_T_REX,Little_Penguin,Little_Penguin paid Little_T_REX rent of 5. ,,8,2,False,True,False,False,,23,36,23,False,False,False,False,1,63,-1,23,False,True,False,True,,-1,-2,10,False,False,False,True,,-2
32,4,Little_T_REX,Little_Penguin,Little_Penguin,Little_Penguin,Little_Penguin,Little_Penguin,Little_T_REX,Little_Penguin,Little_Penguin,Little_T_REX,Little_T_REX,Little_Penguin,Little_T_REX,Little_T_REX,Little_T_REX,Little_Penguin,Little_T_REX drew a chance card: PAY 2 TO BANK. ,,6,3,False,True,False,False,,21,38,1,False,False,False,False,1,65,-1,23,False,True,False,True,,-1,-2,10,False,False,False,True,,-2
33,4,Little_T_REX,Little_Penguin,Little_Penguin,Little_Penguin,Little_Penguin,Little_Penguin,Little_T_REX,Little_Penguin,Little_Penguin,Little_T_REX,Little_T_REX,Little_Penguin,Little_T_REX,Little_T_REX,Little_T_REX,Little_Penguin,,,6,5,False,True,False,False,,21,38,7,False,False,False,False,1,65,-1,23,False,True,False,True,,-1,-2,10,False,False,False,True,,-2
34,4,Little_T_REX,Little_Penguin,Little_Penguin,Little_Penguin,Little_Penguin,Little_Penguin,Little_T_REX,Little_Penguin,Little_Penguin,Little_T_REX,Little_T_REX,Little_Penguin,Little_T_REX,Little_T_REX,Little_T_REX,Little_Penguin,Little_Penguin drew a chance card: Little Penguin. ,,6,8,False,True,False,False,,21,38,9,False,False,True,False,1,65,-1,23,False,True,False,True,,-1,-2,10,False,False,False,True,,-2
35,4,Little_Penguin,Little_Penguin,Little_Penguin,Little_Penguin,Little_Penguin,Little_Penguin,Little_T_REX,Little_Penguin,Little_Penguin,Little_T_REX,Little_T_REX,Little_Penguin,Little_T_REX,Little_T_REX,Little_T_REX,Little_Penguin,Little_Penguin purchased BOARDWALK from Little_T_REX. ,,11,14,False,True,False,False,,21,33,23,False,False,False,False,1,65,-1,23,False,True,False,True,,-1,-2,10,False,False,False,True,,-2
36,4,Little_Penguin,Little_Penguin,Little_Penguin,Little_Penguin,Little_Penguin,Little_Penguin,Little_T_REX,Little_Penguin,Little_Penguin,Little_T_REX,Little_T_REX,Little_Penguin,Little_T_REX,Little_T_REX,Little_T_REX,Little_Penguin,Little_T_REX paid Little_Penguin rent of 6. Little_Penguin drew a chance card: Little Scottie. ,,5,16,False,True,False,False,,15,41,3,False,False,False,False,1,73,-1,23,False,True,True,True,,-1,-2,10,False,False,False,True,,-2
37,4,Little_Penguin,Little_Penguin,Little_Penguin,Little_Penguin,Little_Penguin,Little_Penguin,Little_T_REX,Little_Penguin,Little_Penguin,Little_T_REX,Little_T_REX,Little_Penguin,Little_Penguin,Little_Penguin,Little_Penguin,Little_Penguin,Little_T_REX paid Little_Penguin $5.$-3 remaining. Little_T_REX sold ICE CREAM PARLOUR to Little_Penguin. Little_T_REX sold BAKERY to Little_Penguin. Little_T_REX sold PIZZA HOUSE to Little_Penguin. Little_Penguin drew a chance card: FREE SPACE BROWN YELLOW. Little_Penguin's destination is TOY SHOP. ,,0,19,False,True,False,False,,7,46,16,False,False,False,False,1,81,-1,23,False,True,True,True,,-1,-2,10,False,False,False,True,,-2
38,4,Little_Penguin,Little_Penguin,Little_Penguin,Little_Penguin,Little_Penguin,Little_Penguin,Little_T_REX,Little_Penguin,Little_Penguin,Little_T_REX,Little_T_REX,Little_Penguin,Little_Penguin,Little_Penguin,Little_Penguin,Little_Penguin,Little_T_REX paid Little_Penguin rent of 2. ,,0,1,False,True,False,False,,7,48,17,False,False,False,False,1,83,-1,23,False,True,True,True,,-1,-2,10,False,False,False,True,,-2
39,4,Little_Penguin,Little_Penguin,Little_Penguin,Little_Penguin,Little_Penguin,Little_Penguin,Little_T_REX,Little_Penguin,Little_Penguin,Little_T_REX,Little_T_REX,Little_Penguin,Little_Penguin,Little_Penguin,Little_Penguin,Little_Penguin,Little_T_REX drew a chance card: MOVE FORWARD 1 OR TAKE ANOTHER. Little_T_REX picked a new card instead of moving forward. Little_T_REX drew a chance card: Little Ducky. ,,0,3,False,True,False,False,,7,48,22,False,False,False,False,1,83,-1,23,False,True,True,True,,-1,-2,10,False,False,True,True,,-2
40,4,Little_Penguin,Little_Penguin,Little_Penguin,Little_Penguin,Little_Penguin,Little_Penguin,Little_T_REX,Little_Penguin,Little_Penguin,Little_Penguin,Little_T_REX,Little_Penguin,Little_Penguin,Little_Penguin,Little_Penguin,Little_Penguin,Little_T_REX paid Little_Penguin $0.$-2 remaining. Little_T_REX sold GO-KARTS to Little_Penguin. Little_Penguin drew a chance card: FREE SPACE RED. Little_Penguin's destination is FERRIS WHEEL. ,,0,4,False,True,False,False,,5,50,13,False,False,False,False,1,87,-1,23,False,True,True,True,,-1,-2,10,False,False,True,True,,-2
41,4,Little_Penguin,Little_Penguin,Little_Penguin,Little_Penguin,Little_Penguin,Little_Penguin,Little_T_REX,Little_Penguin,Little_Penguin,Little_Penguin,Little_Penguin,Little_Penguin,Little_Penguin,Little_Penguin,Little_Penguin,Little_Penguin,Little_T_REX paid Little_Penguin $0.$-2 remaining. Little_T_REX sold LIBRARY to Little_Penguin. ,,0,5,False,True,False,False,,3,50,17,False,False,False,False,1,89,-1,23,False,True,True,True,,-1,-2,10,False,False,True,True,,-2
42,4,Little_Penguin,Little_Penguin,Little_Penguin,Little_Penguin,Little_Penguin,Little_Penguin,Little_Penguin,Little_Penguin,Little_Penguin,Little_Penguin,Little_Penguin,Little_Penguin,Little_Penguin,Little_Penguin,Little_Penguin,Little_Penguin,Little_T_REX drew a chance card: FREE SPACE ORANGE. Little_T_REX's destination is GO-KARTS. Little_T_REX paid Little_Penguin $0.$-4 remaining. Little_T_REX sold ROLLER COASTER to Little_Penguin. Little_T_REX is bankrupt. Little_Penguin went to jail by landing on a GO TO JAIL Space. ,,-1,10,False,True,False,True,,-1,50,6,True,False,False,False,1,92,-1,23,False,True,True,True,,-1,-2,10,False,False,True,True,,-2
