,players,BOARDWALK_owner,PARK LANE_owner,THE ZOO_owner,AQUARIUM_owner,PET SHOP_owner,TOY SHOP_owner,ROLLER COASTER_owner,FERRIS WHEEL_owner,SWIMMING POOL_owner,GO-KARTS_owner,LIBRARY_owner,MUSEUM_owner,ICE CREAM PARLOUR_owner,BAKERY_owner,PIZZA HOUSE_owner,TACO TRUCK_owner,notes,draw_win%,Little_T_REX_cash,Little_T_REX_pos,Little_T_REX_in_jail,Little_T_REX_get_out_of_jail,Little_T_REX_chance_move,Little_T_REX_bankrupt,Little_T_REX_win%,Little_T_REX_power,Little_Penguin_cash,Little_Penguin_pos,Little_Penguin_in_jail,Little_Penguin_get_out_of_jail,Little_Penguin_chance_move,Little_Penguin_bankrupt,Little_Penguin_win%,Little_Penguin_power,Little_Scottie_cash,Little_Scottie_pos,Little_Scottie_in_jail,Little_Scottie_get_out_of_jail,Little_Scottie_chance_move,Little_Scottie_bankrupt,Little_Scottie_win%,Little_Scottie_power,Little_Ducky_cash,Little_Ducky_pos,Little_Ducky_in_jail,Little_Ducky_get_out_of_jail,Little_Ducky_chance_move,Little_Ducky_bankrupt,Little_Ducky_win%,Little_Ducky_power
9,4,Little_Scottie,Little_Scottie,Little_Ducky,Little_T_REX,Little_Scottie,Little_Scottie,Little_T_REX,,Little_Penguin,Little_T_REX,,Little_Ducky,Little_Ducky,Little_Scottie,Little_Scottie,Little_T_REX,Little_T_REX paid Little_Ducky rent of 1. Little_Scottie paid Little_T_REX rent of 2. Little_Ducky drew a chance card: ADVANCE TO BOARDWALK. Little_Ducky paid Little_Scottie rent of 10. ,0.0208,10,5,False,False,False,False,0.0416,20,8,12,False,True,False,False,,10,17,10,False,False,False,False,0.934,35,4,23,False,False,False,False,0.0036,11
10,4,Little_Scottie,Little_Scottie,Little_Ducky,Little_T_REX,Little_Scottie,Little_Scottie,Little_T_REX,,Little_Penguin,Little_T_REX,,Little_Ducky,Little_Ducky,Little_Scottie,Little_Scottie,Little_T_REX,Little_T_REX paid Little_Ducky rent of 2. Little_Penguin paid Little_Scottie rent of 6. Little_Scottie drew a chance card: Little T-REX. Little_Ducky paid Little_Scottie rent of 1. ,0.1192,8,7,False,False,True,False,0.3028,18,2,17,False,True,False,False,,4,24,15,False,False,False,False,0.5604,42,7,4,False,False,False,False,0.0176,14
11,4,Little_T_REX,Little_Scottie,Little_Ducky,Little_T_REX,Little_Scottie,Little_Scottie,Little_T_REX,Little_Penguin,Little_Penguin,Little_T_REX,,Little_Ducky,Little_Ducky,Little_Scottie,Little_Scottie,Little_T_REX,Little_T_REX purchased BOARDWALK from Little_Scottie. Little_Penguin drew a chance card: FREE SPACE RED. Little_Penguin's destination is FERRIS WHEEL. Little_Penguin purchased FERRIS WHEEL from the Bank. Little_Ducky drew a chance card: ADVANCE TO GO. ,0.0956,3,23,False,False,False,False,0.296,18,1,13,False,True,False,False,0.0008,6,29,17,False,False,False,False,0.5992,42,9,0,False,False,False,False,0.0084,16
12,4,Little_T_REX,Little_Scottie,Little_Ducky,Little_T_REX,Little_Scottie,Little_Scottie,Little_T_REX,Little_T_REX,Little_T_REX,Little_T_REX,,Little_Ducky,Little_Ducky,Little_Scottie,Little_Scottie,Little_T_REX,Little_Penguin drew a chance card: FREE SPACE ORANGE GREEN. Little_Penguin's destination is AQUARIUM. Little_Penguin paid Little_T_REX $1.$-3 remaining. Little_Penguin sold SWIMMING POOL to Little_T_REX. Little_Penguin sold FERRIS WHEEL to Little_T_REX. Little_Scottie paid Little_T_REX rent of 5. Little_Ducky paid Little_Scottie rent of 1. ,0.1596,9,1,False,False,False,False,0.73515,29,2,19,False,True,False,False,,2,25,23,False,False,False,False,0.10525,38,8,4,False,False,False,False,,15
13,4,Little_T_REX,Little_Scottie,Little_Ducky,Little_T_REX,Little_Scottie,Little_Scottie,Little_T_REX,Little_T_REX,Little_T_REX,Little_T_REX,,Little_Ducky,Little_Ducky,Little_Scottie,Little_Scottie,Little_T_REX,Little_Penguin paid Little_Scottie $2.$-3 remaining. Little_Penguin is bankrupt. Little_Ducky drew a chance card: PAY 2 TO BANK. ,0.1416,9,6,False,False,False,False,0.6988,29,-3,22,False,True,False,True,,-3,29,0,False,False,False,False,0.1588,42,6,9,False,False,False,False,0.0008,13
14,4,Little_T_REX,Little_Scottie,Little_Ducky,Little_T_REX,Little_Scottie,Little_Scottie,Little_T_REX,Little_T_REX,Little_T_REX,Little_T_REX,Little_T_REX,Little_Ducky,Little_Ducky,Little_Scottie,Little_Scottie,Little_T_REX,Little_T_REX purchased LIBRARY from the Bank. Little_Ducky paid Little_T_REX rent of 4. ,0.1512,11,8,False,False,False,False,0.7736,33,-3,22,False,True,False,True,,-3,29,4,False,False,False,False,0.0752,42,2,11,False,False,False,False,,9
15,4,Little_T_REX,Little_Scottie,Little_Ducky,Little_T_REX,Little_Scottie,Little_Scottie,Little_T_REX,Little_T_REX,Little_T_REX,Little_T_REX,Little_T_REX,Little_Ducky,Little_Ducky,Little_Scottie,Little_Scottie,Little_T_REX,Little_T_REX drew a chance card: FREE SPACE LIGHT BLUE. Little_T_REX's destination is BAKERY. Little_T_REX paid Little_Scottie rent of 1. Little_Scottie paid Little_T_REX rent of 4. ,0.1312,16,4,False,False,False,False,0.8292,38,-3,22,False,True,False,True,,-3,26,10,False,False,False,False,0.0396,39,2,12,False,False,False,False,,9
16,4,Little_T_REX,Little_Scottie,Little_T_REX,Little_T_REX,Little_Scottie,Little_Scottie,Little_T_REX,Little_T_REX,Little_T_REX,Little_T_REX,Little_T_REX,Little_T_REX,Little_T_REX,Little_Scottie,Little_Scottie,Little_T_REX,Little_Ducky paid Little_T_REX $2.$-4 remaining. Little_Ducky sold ICE CREAM PARLOUR to Little_T_REX. Little_Ducky sold MUSEUM to Little_T_REX. Little_Ducky sold THE ZOO to Little_T_REX. ,,15,8,False,False,False,False,0.9928,44,-3,22,False,True,False,True,,-3,26,12,False,False,False,False,0.0072,39,3,14,False,False,False,False,,3
17,4,Little_T_REX,Little_Scottie,Little_T_REX,Little_T_REX,Little_Scottie,Little_Scottie,Little_T_REX,Little_T_REX,Little_T_REX,Little_T_REX,Little_T_REX,Little_T_REX,Little_T_REX,Little_Scottie,Little_Scottie,Little_T_REX,Little_Scottie went to jail by landing on a GO TO JAIL Space. Little_Ducky paid Little_Scottie $3.$-3 remaining. Little_Ducky is bankrupt. ,,15,14,False,False,False,False,0.996,44,-3,22,False,True,False,True,,-3,29,6,True,False,False,False,0.004,42,-3,17,False,False,False,True,,-3
18,4,Little_T_REX,Little_Scottie,Little_T_REX,Little_T_REX,Little_Scottie,Little_Scottie,Little_T_REX,Little_T_REX,Little_T_REX,Little_T_REX,Little_T_REX,Little_T_REX,Little_T_REX,Little_Scottie,Little_Scottie,Little_T_REX,,,15,20,False,False,False,False,0.9984,44,-3,22,False,True,False,True,,-3,28,12,False,False,False,False,0.0016,41,-3,17,False,False,False,True,,-3
19,4,Little_T_REX,Little_Scottie,Little_T_REX,Little_T_REX,Little_Scottie,Little_Scottie,Little_T_REX,Little_T_REX,Little_T_REX,Little_T_REX,Little_T_REX,Little_T_REX,Little_T_REX,Little_Scottie,Little_Scottie,Little_T_REX,Little_Scottie went to jail by landing on a GO TO JAIL Space. ,,17,1,False,False,False,False,0.9984,46,-3,22,False,True,False,True,,-3,28,6,True,False,False,False,0.0016,41,-3,17,False,False,False,True,,-3
20,4,Little_T_REX,Little_Scottie,Little_T_REX,Little_T_REX,Little_Scottie,Little_Scottie,Little_T_REX,Little_T_REX,Little_T_REX,Little_T_REX,Little_T_REX,Little_T_REX,Little_T_REX,Little_Scottie,Little_Scottie,Little_T_REX,Little_Scottie paid Little_T_REX rent of 4. ,,21,7,False,False,False,False,1,50,-3,22,False,True,False,True,,-3,23,10,False,False,False,False,,36,-3,17,False,False,False,True,,-3
21,4,Little_T_REX,Little_Scottie,Little_T_REX,Little_T_REX,Little_Scottie,Little_Scottie,Little_T_REX,Little_T_REX,Little_T_REX,Little_T_REX,Little_T_REX,Little_T_REX,Little_T_REX,Little_Scottie,Little_Scottie,Little_T_REX,,,21,10,False,False,False,False,1,50,-3,22,False,True,False,True,,-3,23,16,False,False,False,False,,36,-3,17,False,False,False,True,,-3
22,4,Little_T_REX,Little_Scottie,Little_T_REX,Little_T_REX,Little_Scottie,Little_Scottie,Little_T_REX,Little_T_REX,Little_T_REX,Little_T_REX,Little_T_REX,Little_T_REX,Little_T_REX,Little_Scottie,Little_Scottie,Little_T_REX,Little_Scottie went to jail by landing on a GO TO JAIL Space. ,0.0008,21,11,False,False,False,False,0.9972,50,-3,22,False,True,False,True,,-3,23,6,True,False,False,False,0.002,36,-3,17,False,False,False,True,,-3
23,4,Little_T_REX,Little_Scottie,Little_T_REX,Little_T_REX,Little_Scottie,Little_Scottie,Little_T_REX,Little_T_REX,Little_T_REX,Little_T_REX,Little_T_REX,Little_T_REX,Little_T_REX,Little_Scottie,Little_Scottie,Little_T_REX,Little_T_REX paid Little_Scottie rent of 6. Little_Scottie paid Little_T_REX rent of 4. ,,19,16,False,False,False,False,1,48,-3,22,False,True,False,True,,-3,24,7,False,False,False,False,,37,-3,17,False,False,False,True,,-3
24,4,Little_T_REX,Little_Scottie,Little_T_REX,Little_T_REX,Little_Scottie,Little_Scottie,Little_T_REX,Little_T_REX,Little_T_REX,Little_T_REX,Little_T_REX,Little_T_REX,Little_T_REX,Little_Scottie,Little_Scottie,Little_T_REX,Little_T_REX paid Little_Scottie rent of 5. Little_Scottie paid Little_T_REX rent of 4. ,,18,22,False,False,False,False,1,47,-3,22,False,True,False,True,,-3,25,8,False,False,False,False,,38,-3,17,False,False,False,True,,-3
25,4,Little_T_REX,Little_Scottie,Little_T_REX,Little_T_REX,Little_Scottie,Little_Scottie,Little_T_REX,Little_T_REX,Little_T_REX,Little_T_REX,Little_T_REX,Little_T_REX,Little_T_REX,Little_Scottie,Little_Scottie,Little_T_REX,,,20,0,False,False,False,False,1,49,-3,22,False,True,False,True,,-3,25,12,False,False,False,False,,38,-3,17,False,False,False,True,,-3
26,4,Little_T_REX,Little_Scottie,Little_T_REX,Little_T_REX,Little_Scottie,Little_Scottie,Little_T_REX,Little_T_REX,Little_T_REX,Little_T_REX,Little_T_REX,Little_T_REX,Little_T_REX,Little_Scottie,Little_Scottie,Little_T_REX,Little_Scottie paid Little_T_REX rent of 6. ,,26,5,False,False,False,False,1,55,-3,22,False,True,False,True,,-3,19,13,False,False,False,False,,32,-3,17,False,False,False,True,,-3
27,4,Little_T_REX,Little_Scottie,Little_T_REX,Little_T_REX,Little_Scottie,Little_Scottie,Little_T_REX,Little_T_REX,Little_T_REX,Little_T_REX,Little_T_REX,Little_T_REX,Little_T_REX,Little_Scottie,Little_Scottie,Little_T_REX,Little_Scottie went to jail by landing on a GO TO JAIL Space. ,,26,10,False,False,False,False,1,55,-3,22,False,True,False,True,,-3,19,6,True,False,False,False,,32,-3,17,False,False,False,True,,-3
28,4,Little_T_REX,Little_Scottie,Little_T_REX,Little_T_REX,Little_Scottie,Little_Scottie,Little_T_REX,Little_T_REX,Little_T_REX,Little_T_REX,Little_T_REX,Little_T_REX,Little_T_REX,Little_Scottie,Little_Scottie,Little_T_REX,Little_Scottie paid Little_T_REX rent of 4. ,,30,13,False,False,False,False,1,59,-3,22,False,True,False,True,,-3,14,8,False,False,False,False,,27,-3,17,False,False,False,True,,-3
29,4,Little_T_REX,Little_Scottie,Little_T_REX,Little_T_REX,Little_Scottie,Little_Scottie,Little_T_REX,Little_T_REX,Little_T_REX,Little_T_REX,Little_T_REX,Little_T_REX,Little_T_REX,Little_Scottie,Little_Scottie,Little_T_REX,Little_T_REX paid Little_Scottie rent of 6. Little_Scottie paid Little_T_REX rent of 6. ,,30,16,False,False,False,False,1,59,-3,22,False,True,False,True,,-3,14,14,False,False,False,False,,27,-3,17,False,False,False,True,,-3
30,4,Little_T_REX,Little_Scottie,Little_T_REX,Little_T_REX,Little_Scottie,Little_Scottie,Little_T_REX,Little_T_REX,Little_T_REX,Little_T_REX,Little_T_REX,Little_T_REX,Little_T_REX,Little_Scottie,Little_Scottie,Little_T_REX,Little_T_REX went to jail by landing on a GO TO JAIL Space. Little_Scottie drew a chance card: Little Ducky. ,,30,6,True,False,False,False,1,59,-3,22,False,True,False,True,,-3,14,15,False,False,False,False,,27,-3,17,False,False,True,True,,-3
31,4,Little_T_REX,Little_Scottie,Little_T_REX,Little_T_REX,Little_Scottie,Little_Scottie,Little_T_REX,Little_T_REX,Little_T_REX,Little_T_REX,Little_T_REX,Little_T_REX,Little_T_REX,Little_Scottie,Little_Scottie,Little_T_REX,Little_T_REX drew a chance card: FREE SPACE LIGHT BLUE RED. Little_T_REX's destination is FERRIS WHEEL. Little_Scottie drew a chance card: FREE SPACE ORANGE. Little_Scottie's destination is GO-KARTS. Little_Scottie paid Little_T_REX rent of 4. ,,33,13,False,False,False,False,1,62,-3,22,False,True,False,True,,-3,12,10,False,False,False,False,,25,-3,17,False,False,True,True,,-3
32,4,Little_T_REX,Little_Scottie,Little_T_REX,Little_T_REX,Little_Scottie,Little_Scottie,Little_T_REX,Little_T_REX,Little_T_REX,Little_T_REX,Little_T_REX,Little_T_REX,Little_T_REX,Little_Scottie,Little_Scottie,Little_T_REX,Little_T_REX drew a chance card: FREE SPACE PINK DARK BLUE. Little_T_REX's destination is PARK LANE. Little_T_REX paid Little_Scottie rent of 5. ,,28,22,False,False,False,False,1,57,-3,22,False,True,False,True,,-3,17,16,False,False,False,False,,30,-3,17,False,False,True,True,,-3
33,4,Little_T_REX,Little_Scottie,Little_T_REX,Little_T_REX,Little_Scottie,Little_Scottie,Little_T_REX,Little_T_REX,Little_T_REX,Little_T_REX,Little_T_REX,Little_T_REX,Little_T_REX,Little_Scottie,Little_Scottie,Little_T_REX,,,28,23,False,False,False,False,1,57,-3,22,False,True,False,True,,-3,17,17,False,False,False,False,,30,-3,17,False,False,True,True,,-3
34,4,Little_T_REX,Little_Scottie,Little_T_REX,Little_T_REX,Little_Scottie,Little_Scottie,Little_T_REX,Little_T_REX,Little_T_REX,Little_T_REX,Little_T_REX,Little_T_REX,Little_T_REX,Little_Scottie,Little_Scottie,Little_T_REX,Little_Scottie paid Little_T_REX rent of 8. ,,38,1,False,False,False,False,1,67,-3,22,False,True,False,True,,-3,9,19,False,False,False,False,,22,-3,17,False,False,True,True,,-3
35,4,Little_T_REX,Little_Scottie,Little_T_REX,Little_T_REX,Little_Scottie,Little_Scottie,Little_T_REX,Little_T_REX,Little_T_REX,Little_T_REX,Little_T_REX,Little_T_REX,Little_T_REX,Little_Scottie,Little_Scottie,Little_T_REX,,,38,5,False,False,False,False,1,67,-3,22,False,True,False,True,,-3,9,22,False,False,False,False,,22,-3,17,False,False,True,True,,-3
36,4,Little_T_REX,Little_Scottie,Little_T_REX,Little_T_REX,Little_Scottie,Little_Scottie,Little_T_REX,Little_T_REX,Little_T_REX,Little_T_REX,Little_T_REX,Little_T_REX,Little_T_REX,Little_Scottie,Little_Scottie,Little_T_REX,Little_Scottie drew a chance card: Little Penguin. ,,38,6,False,False,False,False,1,67,-3,22,False,True,True,True,,-3,11,3,False,False,False,False,,24,-3,17,False,False,True,True,,-3
37,4,Little_T_REX,Little_Scottie,Little_T_REX,Little_T_REX,Little_Scottie,Little_Scottie,Little_T_REX,Little_T_REX,Little_T_REX,Little_T_REX,Little_T_REX,Little_T_REX,Little_T_REX,Little_Scottie,Little_Scottie,Little_T_REX,,,38,11,False,False,False,False,1,67,-3,22,False,True,True,True,,-3,11,6,False,False,False,False,,24,-3,17,False,False,True,True,,-3
38,4,Little_T_REX,Little_Scottie,Little_T_REX,Little_T_REX,Little_Scottie,Little_Scottie,Little_T_REX,Little_T_REX,Little_T_REX,Little_T_REX,Little_T_REX,Little_T_REX,Little_T_REX,Little_Scottie,Little_Scottie,Little_T_REX,Little_T_REX drew a chance card: GET 2 FROM BANK. Little_Scottie paid Little_T_REX rent of 4. ,,44,15,False,False,False,False,1,73,-3,22,False,True,True,True,,-3,7,8,False,False,False,False,,20,-3,17,False,False,True,True,,-3
39,4,Little_T_REX,Little_Scottie,Little_T_REX,Little_T_REX,Little_Scottie,Little_Scottie,Little_T_REX,Little_T_REX,Little_T_REX,Little_T_REX,Little_T_REX,Little_T_REX,Little_T_REX,Little_Scottie,Little_Scottie,Little_T_REX,Little_T_REX drew a chance card: FREE SPACE BROWN YELLOW. Little_T_REX's destination is TOY SHOP. Little_T_REX paid Little_Scottie rent of 6. Little_Scottie paid Little_T_REX rent of 4. ,,44,16,False,False,False,False,1,73,-3,22,False,True,True,True,,-3,9,11,False,False,False,False,,22,-3,17,False,False,True,True,,-3
40,4,Little_T_REX,Little_Scottie,Little_T_REX,Little_T_REX,Little_Scottie,Little_Scottie,Little_T_REX,Little_T_REX,Little_T_REX,Little_T_REX,Little_T_REX,Little_T_REX,Little_T_REX,Little_Scottie,Little_Scottie,Little_T_REX,Little_Scottie paid Little_T_REX rent of 6. ,,50,19,False,False,False,False,1,79,-3,22,False,True,True,True,,-3,3,14,False,False,False,False,,16,-3,17,False,False,True,True,,-3
41,4,Little_T_REX,Little_Scottie,Little_T_REX,Little_T_REX,Little_Scottie,Little_Scottie,Little_T_REX,Little_T_REX,Little_T_REX,Little_T_REX,Little_T_REX,Little_T_REX,Little_T_REX,Little_Scottie,Little_Scottie,Little_T_REX,,,50,23,False,False,False,False,1,79,-3,22,False,True,True,True,,-3,3,16,False,False,False,False,,16,-3,17,False,False,True,True,,-3
42,4,Little_T_REX,Little_Scottie,Little_T_REX,Little_T_REX,Little_T_REX,Little_Scottie,Little_T_REX,Little_T_REX,Little_T_REX,Little_T_REX,Little_T_REX,Little_T_REX,Little_T_REX,Little_T_REX,Little_T_REX,Little_T_REX,Little_Scottie paid Little_T_REX $3.$-5 remaining. Little_Scottie sold BAKERY to Little_T_REX. Little_Scottie sold PIZZA HOUSE to Little_T_REX. Little_Scottie sold PET SHOP to Little_T_REX. ,,55,5,False,False,False,False,1,89,-3,22,False,True,True,True,,-3,0,19,False,False,False,False,,8,-3,17,False,False,True,True,,-3
43,4,Little_T_REX,Little_Scottie,Little_T_REX,Little_T_REX,Little_T_REX,Little_Scottie,Little_T_REX,Little_T_REX,Little_T_REX,Little_T_REX,Little_T_REX,Little_T_REX,Little_T_REX,Little_T_REX,Little_T_REX,Little_T_REX,Little_Scottie drew a chance card: GET OUT OF JAIL FREE. ,,55,8,False,False,False,False,1,89,-3,22,False,True,True,True,,-3,0,21,False,True,False,False,,8,-3,17,False,False,True,True,,-3
44,4,Little_T_REX,Little_Scottie,Little_T_REX,Little_T_REX,Little_T_REX,Little_Scottie,Little_T_REX,Little_T_REX,Little_T_REX,Little_T_REX,Little_T_REX,Little_T_REX,Little_T_REX,Little_T_REX,Little_T_REX,Little_T_REX,Little_Scottie paid Little_T_REX rent of 2. ,,57,13,False,False,False,False,1,91,-3,22,False,True,True,True,,-3,0,2,False,True,False,False,,8,-3,17,False,False,True,True,,-3
45,4,Little_T_REX,Little_Scottie,Little_T_REX,Little_T_REX,Little_T_REX,Little_T_REX,Little_T_REX,Little_T_REX,Little_T_REX,Little_T_REX,Little_T_REX,Little_T_REX,Little_T_REX,Little_T_REX,Little_T_REX,Little_T_REX,Little_Scottie paid Little_T_REX $0.$-2 remaining. Little_Scottie sold TOY SHOP to Little_T_REX. ,,56,17,False,False,False,False,1,93,-3,22,False,True,True,True,,-3,1,4,False,True,False,False,,6,-3,17,False,False,True,True,,-3
46,4,Little_T_REX,Little_T_REX,Little_T_REX,Little_T_REX,Little_T_REX,Little_T_REX,Little_T_REX,Little_T_REX,Little_T_REX,Little_T_REX,Little_T_REX,Little_T_REX,Little_T_REX,Little_T_REX,Little_T_REX,Little_T_REX,Little_Scottie paid Little_T_REX $1.$-3 remaining. Little_Scottie sold PARK LANE to Little_T_REX. ,,55,20,False,False,False,False,1,97,-3,22,False,True,True,True,,-3,2,10,False,True,False,False,,2,-3,17,False,False,True,True,,-3
47,4,Little_T_REX,Little_T_REX,Little_T_REX,Little_T_REX,Little_T_REX,Little_T_REX,Little_T_REX,Little_T_REX,Little_T_REX,Little_T_REX,Little_T_REX,Little_T_REX,Little_T_REX,Little_T_REX,Little_T_REX,Little_T_REX,Little_Scottie paid Little_T_REX $2.$-4 remaining. Little_Scottie is bankrupt. ,,57,22,False,False,False,False,1,99,-3,22,False,True,True,True,,-3,-4,13,False,True,False,True,,-4,-3,17,False,False,True,True,,-3
