,players,BOARDWALK_owner,PARK LANE_owner,THE ZOO_owner,AQUARIUM_owner,PET SHOP_owner,TOY SHOP_owner,ROLLER COASTER_owner,FERRIS WHEEL_owner,SWIMMING POOL_owner,GO-KARTS_owner,LIBRARY_owner,MUSEUM_owner,ICE CREAM PARLOUR_owner,BAKERY_owner,PIZZA HOUSE_owner,TACO TRUCK_owner,notes,draw_win%,Little_T_REX_cash,Little_T_REX_pos,Little_T_REX_in_jail,Little_T_REX_get_out_of_jail,Little_T_REX_chance_move,Little_T_REX_bankrupt,Little_T_REX_win%,Little_T_REX_power,Little_Penguin_cash,Little_Penguin_pos,Little_Penguin_in_jail,Little_Penguin_get_out_of_jail,Little_Penguin_chance_move,Little_Penguin_bankrupt,Little_Penguin_win%,Little_Penguin_power,Little_Scottie_cash,Little_Scottie_pos,Little_Scottie_in_jail,Little_Scottie_get_out_of_jail,Little_Scottie_chance_move,Little_Scottie_bankrupt,Little_Scottie_win%,Little_Scottie_power,Little_Ducky_cash,Little_Ducky_pos,Little_Ducky_in_jail,Little_Ducky_get_out_of_jail,Little_Ducky_chance_move,Little_Ducky_bankrupt,Little_Ducky_win%,Little_Ducky_power
13,4,Little_Ducky,Little_Scottie,Little_T_REX,Little_Penguin,Little_Ducky,Little_Ducky,Little_Penguin,Little_Scottie,Little_Penguin,Little_Ducky,Little_Penguin,Little_Scottie,Little_Penguin,Little_Scottie,Little_Scottie,Little_Penguin,Little_T_REX paid Little_Scottie rent of 2. Little_Ducky paid Little_Scottie rent of 5. ,0.1036,0,7,False,False,False,False,,4,14,0,False,False,False,False,0.3644,27,12,7,False,False,False,False,0.0512,24,9,22,False,True,False,False,0.4808,22
14,4,Little_Ducky,Little_Scottie,Little_Penguin,Little_Penguin,Little_Ducky,Little_Ducky,Little_Penguin,Little_Scottie,Little_Penguin,Little_Ducky,Little_Penguin,Little_Scottie,Little_Penguin,Little_Scottie,Little_Scottie,Little_Penguin,Little_T_REX paid Little_Penguin $0.$-2 remaining. Little_T_REX sold THE ZOO to Little_Penguin. Little_Penguin drew a chance card: GET OUT OF JAIL FREE. Little_Scottie drew a chance card: GET OUT OF JAIL FREE. ,0.0924,2,8,False,False,False,False,,2,12,3,False,True,False,False,0.6816,29,12,9,False,True,False,False,0.0112,24,9,23,False,True,False,False,0.2148,22
15,4,Little_Ducky,Little_Scottie,Little_Penguin,Little_Penguin,Little_Ducky,Little_Ducky,Little_Penguin,Little_Scottie,Little_Penguin,Little_Ducky,Little_Penguin,Little_Scottie,Little_Penguin,Little_Scottie,Little_Scottie,Little_Penguin,Little_Penguin paid Little_Scottie rent of 1. ,0.0828,2,12,False,False,False,False,,2,11,4,False,True,False,False,0.6492,28,13,12,False,True,False,False,0.018,25,11,0,False,True,False,False,0.25,24
16,4,Little_Ducky,Little_Scottie,Little_Penguin,Little_Penguin,Little_Ducky,Little_Ducky,Little_Penguin,Little_Scottie,Little_Penguin,Little_Ducky,Little_Penguin,Little_Scottie,Little_Penguin,Little_Scottie,Little_Scottie,Little_Penguin,Little_T_REX paid Little_Scottie $2.$-1 remaining. Little_T_REX is bankrupt. Little_Penguin paid Little_Ducky rent of 2. Little_Scottie paid Little_Ducky rent of 6. Little_Ducky paid Little_Scottie rent of 1. ,0.108,-1,13,False,False,False,True,,-1,9,10,False,True,False,False,0.5328,26,10,17,False,True,False,False,0.0248,22,18,2,False,True,False,False,0.3344,31
17,4,Little_Ducky,Little_Scottie,Little_Penguin,Little_Penguin,Little_Ducky,Little_Ducky,Little_Penguin,Little_Scottie,Little_Penguin,Little_Ducky,Little_Penguin,Little_Scottie,Little_Penguin,Little_Scottie,Little_Scottie,Little_Penguin,Little_Penguin paid Little_Ducky rent of 6. ,0.1064,-1,13,False,False,False,True,,-1,3,16,False,True,False,False,0.3052,20,10,22,False,True,False,False,0.0824,22,24,6,False,True,False,False,0.506,37
18,4,Little_Ducky,Little_Scottie,Little_Penguin,Little_Penguin,Little_Ducky,Little_Ducky,Little_Penguin,Little_Scottie,Little_Penguin,Little_Ducky,Little_Penguin,Little_Scottie,Little_Penguin,Little_Scottie,Little_Scottie,Little_Penguin,Little_Penguin drew a chance card: FREE SPACE LIGHT BLUE RED. Little_Penguin's destination is FERRIS WHEEL. Little_Penguin paid Little_Scottie rent of 3. Little_Ducky paid Little_Penguin rent of 2. ,0.0912,-1,13,False,False,False,True,,-1,4,13,False,True,False,False,0.358,21,15,2,False,True,False,False,0.066,27,22,8,False,True,False,False,0.4848,35
19,4,Little_Ducky,Little_Scottie,Little_Penguin,Little_Penguin,Little_Ducky,Little_Ducky,Little_Penguin,Little_Scottie,Little_Penguin,Little_Ducky,Little_Penguin,Little_Scottie,Little_Penguin,Little_Scottie,Little_Scottie,Little_Penguin,Little_Scottie paid Little_Penguin rent of 1. Little_Ducky paid Little_Penguin rent of 2. ,0.1088,-1,13,False,False,False,True,,-1,7,14,False,True,False,False,0.4252,24,14,5,False,True,False,False,0.058,26,20,11,False,True,False,False,0.408,33
20,4,Little_Ducky,Little_Scottie,Little_Penguin,Little_Penguin,Little_Ducky,Little_Ducky,Little_Penguin,Little_Scottie,Little_Penguin,Little_Ducky,Little_Penguin,Little_Scottie,Little_Penguin,Little_Scottie,Little_Scottie,Little_Penguin,Little_Penguin drew a chance card: GET OUT OF JAIL FREE. Little_Scottie paid Little_Penguin rent of 2. Little_Ducky paid Little_Scottie rent of 3. ,0.0992,-1,13,False,False,False,True,,-1,9,15,False,True,False,False,0.5884,26,15,8,False,True,False,False,0.0176,27,17,13,False,True,False,False,0.2948,30
21,4,Little_Ducky,Little_Scottie,Little_Penguin,Little_Penguin,Little_Ducky,Little_Ducky,Little_Penguin,Little_Scottie,Little_Penguin,Little_Ducky,Little_Penguin,Little_Scottie,Little_Penguin,Little_Scottie,Little_Scottie,Little_Penguin,,0.1188,-1,13,False,False,False,True,,-1,9,19,False,True,False,False,0.6312,26,15,12,False,True,False,False,0.0152,27,17,16,False,True,False,False,0.2348,30
22,4,Little_Ducky,Little_Scottie,Little_Penguin,Little_Penguin,Little_Ducky,Little_Ducky,Little_Penguin,Little_Scottie,Little_Penguin,Little_Ducky,Little_Penguin,Little_Scottie,Little_Penguin,Little_Scottie,Little_Scottie,Little_Penguin,Little_Penguin paid Little_Scottie rent of 5. Little_Scottie went to jail by landing on a GO TO JAIL Space. Little_Ducky paid Little_Penguin rent of 8. ,0.1116,-1,13,False,False,False,True,,-1,12,22,False,True,False,False,0.6796,29,20,6,True,True,False,False,0.028,32,9,19,False,True,False,False,0.1808,22
23,4,Little_Ducky,Little_Scottie,Little_Penguin,Little_Penguin,Little_Ducky,Little_Ducky,Little_Penguin,Little_Scottie,Little_Penguin,Little_Ducky,Little_Penguin,Little_Scottie,Little_Penguin,Little_Scottie,Little_Scottie,Little_Penguin,Little_Penguin paid Little_Scottie rent of 1. Little_Scottie used a GET_OUT_OF_JAIL_CARD card. Little_Ducky paid Little_Scottie rent of 5. ,0.1156,-1,13,False,False,False,True,,-1,13,2,False,True,False,False,0.6744,30,26,12,False,False,False,False,0.038,38,4,22,False,True,False,False,0.172,17
24,4,Little_Ducky,Little_Scottie,Little_Penguin,Little_Penguin,Little_Ducky,Little_Ducky,Little_Penguin,Little_Scottie,Little_Penguin,Little_Ducky,Little_Penguin,Little_Scottie,Little_Penguin,Little_Scottie,Little_Scottie,Little_Penguin,Little_Penguin paid Little_Scottie rent of 1. Little_Scottie paid Little_Penguin rent of 3. Little_Ducky paid Little_Scottie rent of 1. ,0.0828,-1,13,False,False,False,True,,-1,15,4,False,True,False,False,0.7516,32,25,14,False,False,False,False,0.0308,37,5,4,False,True,False,False,0.1348,18
25,4,Little_Ducky,Little_Scottie,Little_Penguin,Little_Penguin,Little_Ducky,Little_Ducky,Little_Penguin,Little_Scottie,Little_Penguin,Little_Ducky,Little_Penguin,Little_Scottie,Little_Penguin,Little_Scottie,Little_Scottie,Little_Penguin,Little_Penguin drew a chance card: GET OUT OF JAIL FREE. Little_Scottie paid Little_Ducky rent of 6. Little_Ducky paid Little_Penguin rent of 1. ,0.1192,-1,13,False,False,False,True,,-1,16,9,False,True,False,False,0.6964,33,19,17,False,False,False,False,0.0224,31,10,5,False,True,False,False,0.162,23
26,4,Little_Ducky,Little_Scottie,Little_Penguin,Little_Penguin,Little_Ducky,Little_Ducky,Little_Penguin,Little_Scottie,Little_Penguin,Little_Ducky,Little_Penguin,Little_Scottie,Little_Penguin,Little_Scottie,Little_Scottie,Little_Penguin,Little_Scottie paid Little_Ducky rent of 5. ,0.1308,-1,13,False,False,False,True,,-1,16,12,False,True,False,False,0.6444,33,14,23,False,False,False,False,0.016,26,15,6,False,True,False,False,0.2088,28
27,4,Little_Ducky,Little_Scottie,Little_Penguin,Little_Penguin,Little_Ducky,Little_Ducky,Little_Penguin,Little_Scottie,Little_Penguin,Little_Ducky,Little_Penguin,Little_Scottie,Little_Penguin,Little_Scottie,Little_Scottie,Little_Penguin,Little_Penguin paid Little_Scottie rent of 3. Little_Ducky drew a chance card: GET OUT OF JAIL FREE. ,0.1208,-1,13,False,False,False,True,,-1,13,13,False,True,False,False,0.6192,30,19,2,False,False,False,False,0.0232,31,15,9,False,True,False,False,0.2368,28
28,4,Little_Ducky,Little_Scottie,Little_Penguin,Little_Penguin,Little_Ducky,Little_Ducky,Little_Penguin,Little_Scottie,Little_Penguin,Little_Ducky,Little_Penguin,Little_Scottie,Little_Penguin,Little_Scottie,Little_Scottie,Little_Penguin,Little_Penguin paid Little_Ducky rent of 6. Little_Scottie paid Little_Penguin rent of 1. Little_Ducky drew a chance card: GET OUT OF JAIL FREE. ,0.1288,-1,13,False,False,False,True,,-1,8,16,False,True,False,False,0.5604,25,18,5,False,False,False,False,0.0364,30,21,15,False,True,False,False,0.2744,34
29,4,Little_Ducky,Little_Scottie,Little_Penguin,Little_Penguin,Little_Ducky,Little_Ducky,Little_Penguin,Little_Scottie,Little_Penguin,Little_Ducky,Little_Penguin,Little_Scottie,Little_Penguin,Little_Scottie,Little_Scottie,Little_Penguin,Little_Penguin paid Little_Scottie rent of 5. Little_Ducky paid Little_Penguin rent of 8. ,0.128,-1,13,False,False,False,True,,-1,11,22,False,True,False,False,0.6532,28,23,6,False,False,False,False,0.014,35,13,19,False,True,False,False,0.2048,26
30,4,Little_Ducky,Little_Scottie,Little_Penguin,Little_Penguin,Little_Ducky,Little_Ducky,Little_Penguin,Little_Scottie,Little_Penguin,Little_Ducky,Little_Penguin,Little_Scottie,Little_Penguin,Little_Scottie,Little_Scottie,Little_Penguin,Little_Scottie paid Little_Penguin rent of 2. Little_Ducky paid Little_Penguin rent of 8. ,0.1144,-1,13,False,False,False,True,,-1,23,1,False,True,False,False,0.7548,40,21,11,False,False,False,False,0.0148,33,5,20,False,True,False,False,0.116,18
31,4,Little_Ducky,Little_Scottie,Little_Penguin,Little_Penguin,Little_Ducky,Little_Ducky,Little_Penguin,Little_Scottie,Little_Penguin,Little_Ducky,Little_Penguin,Little_Scottie,Little_Penguin,Little_Scottie,Little_Scottie,Little_Penguin,Little_Ducky paid Little_Scottie rent of 1. ,0.108,-1,13,False,False,False,True,,-1,23,5,False,True,False,False,0.7772,40,22,13,False,False,False,False,0.01,34,6,2,False,True,False,False,0.1048,19
32,4,Little_Ducky,Little_Scottie,Little_Penguin,Little_Penguin,Little_Ducky,Little_Ducky,Little_Penguin,Little_Scottie,Little_Penguin,Little_Ducky,Little_Penguin,Little_Scottie,Little_Penguin,Little_Scottie,Little_Scottie,Little_Penguin,Little_Scottie drew a chance card: GET OUT OF JAIL FREE. ,0.116,-1,13,False,False,False,True,,-1,23,8,False,True,False,False,0.7564,40,22,15,False,True,False,False,0.0216,34,6,6,False,True,False,False,0.106,19
33,4,Little_Ducky,Little_Scottie,Little_Penguin,Little_Penguin,Little_Ducky,Little_Ducky,Little_Penguin,Little_Scottie,Little_Penguin,Little_Ducky,Little_Penguin,Little_Scottie,Little_Penguin,Little_Scottie,Little_Scottie,Little_Penguin,Little_Penguin paid Little_Ducky rent of 2. Little_Scottie paid Little_Ducky rent of 6. Little_Ducky paid Little_Scottie rent of 2. ,0.1436,-1,13,False,False,False,True,,-1,21,10,False,True,False,False,0.6756,38,18,16,False,True,False,False,0.0136,30,12,7,False,True,False,False,0.1672,25
34,4,Little_Ducky,Little_Scottie,Little_Penguin,Little_Penguin,Little_Ducky,Little_Ducky,Little_Penguin,Little_Scottie,Little_Penguin,Little_Ducky,Little_Penguin,Little_Scottie,Little_Penguin,Little_Scottie,Little_Scottie,Little_Penguin,Little_Penguin drew a chance card: GET OUT OF JAIL FREE. Little_Scottie paid Little_Penguin rent of 8. ,0.124,-1,13,False,False,False,True,,-1,29,15,False,True,False,False,0.7276,46,10,19,False,True,False,False,0.0136,22,12,12,False,True,False,False,0.1348,25
35,4,Little_Ducky,Little_Scottie,Little_Penguin,Little_Penguin,Little_Ducky,Little_Ducky,Little_Penguin,Little_Scottie,Little_Penguin,Little_Ducky,Little_Penguin,Little_Scottie,Little_Penguin,Little_Scottie,Little_Scottie,Little_Penguin,Little_Penguin went to jail by landing on a GO TO JAIL Space. Little_Scottie drew a chance card: MOVE FORWARD 1 OR TAKE ANOTHER. Little_Scottie picked a new card instead of moving forward. Little_Scottie drew a chance card: FREE SPACE LIGHT BLUE. Little_Scottie's destination is BAKERY. ,0.1272,-1,13,False,False,False,True,,-1,29,6,True,True,False,False,0.7096,46,12,4,False,True,False,False,0.0148,24,12,16,False,True,False,False,0.1484,25
36,4,Little_Ducky,Little_Scottie,Little_Penguin,Little_Penguin,Little_Ducky,Little_Ducky,Little_Penguin,Little_Scottie,Little_Penguin,Little_Ducky,Little_Penguin,Little_Scottie,Little_Penguin,Little_Scottie,Little_Scottie,Little_Penguin,Little_Penguin used a GET_OUT_OF_JAIL_CARD card. Little_Ducky paid Little_Scottie rent of 5. ,0.1379,-1,13,False,False,False,True,,-1,29,12,False,False,False,False,0.70195,46,17,7,False,True,False,False,0.00525,29,7,22,False,True,False,False,0.1549,20
37,4,Little_Ducky,Little_Scottie,Little_Penguin,Little_Penguin,Little_Ducky,Little_Ducky,Little_Penguin,Little_Scottie,Little_Penguin,Little_Ducky,Little_Penguin,Little_Scottie,Little_Penguin,Little_Scottie,Little_Scottie,Little_Penguin,Little_Penguin paid Little_Scottie rent of 3. Little_Scottie paid Little_Penguin rent of 2. Little_Ducky paid Little_Scottie rent of 1. ,0.136,-1,13,False,False,False,True,,-1,28,13,False,False,False,False,0.7144,45,19,11,False,True,False,False,0.0088,31,8,2,False,True,False,False,0.1408,21
38,4,Little_Ducky,Little_Scottie,Little_Penguin,Little_Penguin,Little_Ducky,Little_Ducky,Little_Penguin,Little_Scottie,Little_Penguin,Little_Ducky,Little_Penguin,Little_Scottie,Little_Penguin,Little_Scottie,Little_Scottie,Little_Penguin,Little_Scottie paid Little_Ducky rent of 6. Little_Ducky paid Little_Penguin rent of 2. ,0.1292,-1,13,False,False,False,True,,-1,30,19,False,False,False,False,0.7152,47,13,17,False,True,False,False,0.0168,25,12,8,False,True,False,False,0.1388,25
39,4,Little_Ducky,Little_Scottie,Little_Penguin,Little_Penguin,Little_Ducky,Little_Ducky,Little_Penguin,Little_Scottie,Little_Penguin,Little_Ducky,Little_Penguin,Little_Scottie,Little_Penguin,Little_Scottie,Little_Scottie,Little_Penguin,Little_Penguin paid Little_Scottie rent of 5. Little_Scottie went to jail by landing on a GO TO JAIL Space. Little_Ducky paid Little_Penguin rent of 3. ,0.114,-1,13,False,False,False,True,,-1,28,22,False,False,False,False,0.7592,45,18,6,True,True,False,False,0.0216,30,9,14,False,True,False,False,0.1052,22
40,4,Little_Ducky,Little_Scottie,Little_Penguin,Little_Penguin,Little_Ducky,Little_Ducky,Little_Penguin,Little_Scottie,Little_Penguin,Little_Ducky,Little_Penguin,Little_Scottie,Little_Penguin,Little_Scottie,Little_Scottie,Little_Penguin,Little_Penguin paid Little_Scottie rent of 1. Little_Scottie used a GET_OUT_OF_JAIL_CARD card. Little_Scottie paid Little_Ducky rent of 2. ,0.1556,-1,13,False,False,False,True,,-1,29,2,False,False,False,False,0.718,46,17,10,False,False,False,False,0.0084,29,11,17,False,True,False,False,0.118,24
41,4,Little_Ducky,Little_Scottie,Little_Penguin,Little_Penguin,Little_Ducky,Little_Ducky,Little_Penguin,Little_Scottie,Little_Penguin,Little_Ducky,Little_Penguin,Little_Scottie,Little_Penguin,Little_Scottie,Little_Scottie,Little_Penguin,Little_Scottie paid Little_Penguin rent of 3. Little_Ducky drew a chance card: GET OUT OF JAIL FREE. ,0.1372,-1,13,False,False,False,True,,-1,32,6,False,False,False,False,0.6972,49,14,14,False,False,False,False,0.004,26,11,21,False,True,False,False,0.1616,24
42,4,Little_Ducky,Little_Scottie,Little_Penguin,Little_Penguin,Little_Ducky,Little_Ducky,Little_Penguin,Little_Scottie,Little_Penguin,Little_Ducky,Little_Penguin,Little_Scottie,Little_Penguin,Little_Scottie,Little_Scottie,Little_Penguin,Little_Scottie paid Little_Ducky rent of 6. ,0.1508,-1,13,False,False,False,True,,-1,32,11,False,False,False,False,0.6576,49,8,16,False,False,False,False,0.0024,20,19,0,False,True,False,False,0.1892,32
43,4,Little_Ducky,Little_Scottie,Little_Penguin,Little_Penguin,Little_Ducky,Little_Ducky,Little_Penguin,Little_Scottie,Little_Penguin,Little_Ducky,Little_Penguin,Little_Scottie,Little_Penguin,Little_Scottie,Little_Scottie,Little_Penguin,Little_Penguin paid Little_Ducky rent of 6. Little_Scottie went to jail by landing on a GO TO JAIL Space. Little_Ducky paid Little_Penguin rent of 1. ,0.1488,-1,13,False,False,False,True,,-1,27,17,False,False,False,False,0.65735,44,8,6,True,False,False,False,,20,24,1,False,True,False,False,0.19385,37
44,4,Little_Ducky,Little_Scottie,Little_Penguin,Little_Penguin,Little_Ducky,Little_Ducky,Little_Penguin,Little_Scottie,Little_Penguin,Little_Ducky,Little_Penguin,Little_Scottie,Little_Penguin,Little_Scottie,Little_Scottie,Little_Penguin,Little_Penguin went to jail by landing on a GO TO JAIL Space. Little_Scottie paid Little_Penguin rent of 2. ,0.138,-1,13,False,False,False,True,,-1,29,6,True,False,False,False,0.642,46,5,11,False,False,False,False,,17,24,6,False,True,False,False,0.22,37
45,4,Little_Ducky,Little_Scottie,Little_Penguin,Little_Penguin,Little_Ducky,Little_Ducky,Little_Penguin,Little_Scottie,Little_Penguin,Little_Ducky,Little_Penguin,Little_Scottie,Little_Penguin,Little_Scottie,Little_Scottie,Little_Penguin,Little_Penguin paid Little_Ducky rent of 2. ,0.13585,-1,13,False,False,False,True,,-1,26,10,False,False,False,False,0.65725,43,5,12,False,False,False,False,0.0008,17,26,12,False,True,False,False,0.2061,39
46,4,Little_Ducky,Little_Scottie,Little_Penguin,Little_Penguin,Little_Ducky,Little_Ducky,Little_Penguin,Little_Scottie,Little_Penguin,Little_Ducky,Little_Penguin,Little_Scottie,Little_Penguin,Little_Scottie,Little_Scottie,Little_Penguin,Little_Penguin drew a chance card: GET OUT OF JAIL FREE. Little_Ducky drew a chance card: GET OUT OF JAIL FREE. ,0.1388,-1,13,False,False,False,True,,-1,26,15,False,True,False,False,0.666,43,5,13,False,False,False,False,,17,26,15,False,True,False,False,0.1952,39
47,4,Little_Ducky,Little_Scottie,Little_Penguin,Little_Penguin,Little_Ducky,Little_Ducky,Little_Penguin,Little_Scottie,Little_Penguin,Little_Ducky,Little_Penguin,Little_Scottie,Little_Penguin,Little_Ducky,Little_Scottie,Little_Penguin,Little_Scottie paid Little_Ducky $5.$-1 remaining. Little_Scottie sold BAKERY to Little_Ducky. Little_Ducky drew a chance card: GET OUT OF JAIL FREE. ,0.1708,-1,13,False,False,False,True,,-1,26,20,False,True,False,False,0.5952,43,0,16,False,False,False,False,0.0004,11,31,21,False,True,False,False,0.2336,45
