,players,BOARDWALK_owner,PARK LANE_owner,THE ZOO_owner,AQUARIUM_owner,PET SHOP_owner,TOY SHOP_owner,ROLLER COASTER_owner,FERRIS WHEEL_owner,SWIMMING POOL_owner,GO-KARTS_owner,LIBRARY_owner,MUSEUM_owner,ICE CREAM PARLOUR_owner,BAKERY_owner,PIZZA HOUSE_owner,TACO TRUCK_owner,notes,draw_win%,Little_T_REX_cash,Little_T_REX_pos,Little_T_REX_in_jail,Little_T_REX_get_out_of_jail,Little_T_REX_chance_move,Little_T_REX_bankrupt,Little_T_REX_win%,Little_T_REX_power,Little_Penguin_cash,Little_Penguin_pos,Little_Penguin_in_jail,Little_Penguin_get_out_of_jail,Little_Penguin_chance_move,Little_Penguin_bankrupt,Little_Penguin_win%,Little_Penguin_power,Little_Scottie_cash,Little_Scottie_pos,Little_Scottie_in_jail,Little_Scottie_get_out_of_jail,Little_Scottie_chance_move,Little_Scottie_bankrupt,Little_Scottie_win%,Little_Scottie_power,Little_Ducky_cash,Little_Ducky_pos,Little_Ducky_in_jail,Little_Ducky_get_out_of_jail,Little_Ducky_chance_move,Little_Ducky_bankrupt,Little_Ducky_win%,Little_Ducky_power
10,4,,Little_Penguin,,Little_Scottie,Little_T_REX,Little_Ducky,Little_T_REX,Little_Scottie,Little_Penguin,Little_Scottie,Little_Penguin,Little_T_REX,Little_Penguin,Little_Ducky,Little_Penguin,Little_Ducky,Little_Penguin drew a chance card: GET 2 FROM BANK. Little_Scottie used a GET_OUT_OF_JAIL_CARD card. Little_Scottie paid Little_Penguin rent of 2. Little_Ducky purchased TOY SHOP from the Bank. ,0.104,19,17,False,True,False,False,0.354,27,8,15,False,True,False,False,0.4092,19,5,8,False,False,False,False,0.1116,14,6,16,False,False,False,False,0.0212,11
11,4,,Little_Penguin,,Little_Scottie,Little_T_REX,Little_Ducky,Little_T_REX,Little_Scottie,Little_Penguin,Little_Scottie,Little_Penguin,Little_T_REX,Little_Penguin,Little_Ducky,Little_Penguin,Little_Ducky,Little_T_REX paid Little_Penguin rent of 5. Little_Penguin paid Little_Scottie rent of 4. Little_Scottie drew a chance card: ADVANCE TO GO KARTS. Little_Ducky paid Little_Penguin rent of 5. ,0.1064,14,22,False,True,False,False,0.2252,22,14,19,False,True,False,False,0.466,25,9,10,False,False,False,False,0.1976,18,1,22,False,False,False,False,0.0048,6
12,4,,Little_Penguin,Little_Penguin,Little_Scottie,Little_T_REX,Little_Ducky,Little_T_REX,Little_Scottie,Little_Penguin,Little_Scottie,Little_Penguin,Little_T_REX,Little_Penguin,Little_Ducky,Little_Penguin,Little_Ducky,Little_T_REX paid Little_Ducky rent of 1. Little_Penguin purchased THE ZOO from the Bank. Little_Scottie paid Little_Ducky rent of 3. ,0.0984,15,1,False,True,False,False,0.1152,23,10,20,False,True,False,False,0.7496,25,6,16,False,False,False,False,0.0332,15,7,0,False,False,False,False,0.0036,12
13,4,,Little_Penguin,Little_Penguin,Little_Scottie,Little_T_REX,Little_Ducky,Little_T_REX,Little_Scottie,Little_Penguin,Little_Scottie,Little_Penguin,Little_T_REX,Little_Penguin,Little_Ducky,Little_Penguin,Little_Ducky,Little_T_REX paid Little_Ducky rent of 1. Little_Scottie went to jail by landing on a GO TO JAIL Space. Little_Ducky drew a chance card: GET OUT OF JAIL FREE. ,0.1032,14,4,False,True,False,False,0.1276,22,12,0,False,True,False,False,0.7128,27,6,6,True,False,False,False,0.0516,15,8,3,False,True,False,False,0.0048,13
14,4,,Little_Penguin,Little_Penguin,Little_Scottie,Little_T_REX,Little_Ducky,Little_T_REX,Little_Scottie,Little_Penguin,Little_Scottie,Little_Penguin,Little_T_REX,Little_Penguin,Little_Ducky,Little_Penguin,Little_Ducky,Little_T_REX paid Little_Penguin rent of 1. Little_Penguin paid Little_Ducky rent of 1. Little_Scottie paid Little_T_REX rent of 2. ,0.1136,15,5,False,True,False,False,0.1348,23,12,4,False,True,False,False,0.6976,27,3,7,False,False,False,False,0.0472,12,9,4,False,True,False,False,0.0068,14
15,4,,Little_Penguin,Little_Penguin,Little_Scottie,Little_T_REX,Little_Ducky,Little_T_REX,Little_Scottie,Little_Penguin,Little_Scottie,Little_Penguin,Little_T_REX,Little_Penguin,Little_Ducky,Little_Penguin,Little_Ducky,Little_T_REX paid Little_Penguin rent of 2. Little_Penguin paid Little_Scottie rent of 2. ,0.1104,13,8,False,True,False,False,0.1276,21,12,10,False,True,False,False,0.7068,27,5,12,False,False,False,False,0.0448,14,9,6,False,True,False,False,0.0104,14
16,4,,Little_Penguin,Little_Penguin,Little_Scottie,Little_T_REX,Little_Ducky,Little_T_REX,Little_Scottie,Little_Penguin,Little_Scottie,Little_Penguin,Little_T_REX,Little_Penguin,Little_Ducky,Little_Penguin,Little_Ducky,Little_T_REX paid Little_Scottie rent of 2. Little_Penguin paid Little_Ducky rent of 3. Little_Scottie paid Little_Ducky rent of 3. Little_Ducky paid Little_Penguin rent of 2. ,0.0976,11,10,False,True,False,False,0.084,19,11,16,False,True,False,False,0.768,26,4,16,False,False,False,False,0.0424,13,13,11,False,True,False,False,0.008,18
17,4,,Little_Penguin,Little_Scottie,Little_Scottie,Little_T_REX,Little_Ducky,Little_T_REX,Little_Scottie,Little_Penguin,Little_Scottie,Little_Penguin,Little_T_REX,Little_Penguin,Little_Ducky,Little_Penguin,Little_Ducky,Little_T_REX drew a chance card: Little Scottie. Little_Penguin went to jail by landing on a GO TO JAIL Space. Little_Scottie purchased THE ZOO from Little_Penguin. ,0.0696,11,15,False,True,False,False,0.0808,19,15,6,True,True,False,False,0.26,26,0,20,False,False,False,False,0.578,13,13,16,False,True,False,False,0.0116,18
18,4,,Little_Penguin,Little_Scottie,Little_Scottie,Little_T_REX,Little_Ducky,Little_T_REX,Little_Scottie,Little_Penguin,Little_Scottie,Little_Penguin,Little_T_REX,Little_Penguin,Little_Ducky,Little_Penguin,Little_Ducky,Little_Penguin used a GET_OUT_OF_JAIL_CARD card. Little_Scottie paid Little_Ducky rent of 1. Little_Ducky paid Little_T_REX rent of 3. ,0.1008,14,17,False,True,False,False,0.144,22,15,11,False,False,False,False,0.2032,26,1,1,False,False,False,False,0.538,14,11,17,False,True,False,False,0.014,16
19,4,,Little_Penguin,Little_Scottie,Little_Scottie,Little_T_REX,Little_Ducky,Little_T_REX,Little_Scottie,Little_Penguin,Little_Scottie,Little_Penguin,Little_T_REX,Little_Penguin,Little_Ducky,Little_Penguin,Little_Ducky,Little_T_REX paid Little_Penguin rent of 5. Little_Scottie paid Little_Penguin rent of 1. Little_Ducky paid Little_Scottie rent of 8. ,0.0812,9,22,False,True,False,False,0.0752,17,21,12,False,False,False,False,0.2532,32,8,5,False,False,False,False,0.5848,21,3,20,False,True,False,False,0.0056,8
20,4,,Little_Penguin,Little_Scottie,Little_Scottie,Little_T_REX,Little_Ducky,Little_T_REX,Little_Scottie,Little_Penguin,Little_Scottie,Little_Penguin,Little_T_REX,Little_Penguin,Little_Ducky,Little_Penguin,Little_Ducky,Little_T_REX paid Little_Penguin rent of 1. Little_Penguin paid Little_Scottie rent of 3. ,0.076,10,2,False,True,False,False,0.034,18,19,13,False,False,False,False,0.2208,30,11,6,False,False,False,False,0.6692,24,5,0,False,True,False,False,,10
21,4,,Little_Penguin,Little_Scottie,Little_Scottie,Little_T_REX,Little_Ducky,Little_T_REX,Little_Scottie,Little_Penguin,Little_Scottie,Little_Penguin,Little_T_REX,Little_Penguin,Little_Ducky,Little_Penguin,Little_Ducky,Little_Penguin paid Little_T_REX rent of 3. Little_Scottie drew a chance card: FREE SPACE BROWN YELLOW. Little_Scottie's destination is TOY SHOP. Little_Scottie paid Little_Ducky rent of 3. ,0.0712,13,7,False,True,False,False,0.044,21,16,14,False,False,False,False,0.2192,27,8,16,False,False,False,False,0.664,21,8,1,False,True,False,False,0.0016,13
22,4,,Little_Penguin,Little_Scottie,Little_Scottie,Little_T_REX,Little_Ducky,Little_T_REX,Little_Scottie,Little_Penguin,Little_Scottie,Little_Penguin,Little_T_REX,Little_Penguin,Little_Ducky,Little_Penguin,Little_Ducky,Little_T_REX paid Little_Scottie rent of 3. Little_Penguin paid Little_Scottie rent of 8. Little_Scottie paid Little_T_REX rent of 3. ,0.0656,13,13,False,True,False,False,0.0268,21,8,19,False,False,False,False,0.164,19,16,17,False,False,False,False,0.742,29,8,4,False,True,False,False,0.0016,13
23,4,,Little_Penguin,Little_Scottie,Little_Scottie,Little_T_REX,Little_Ducky,Little_T_REX,Little_Scottie,Little_Penguin,Little_Scottie,Little_Penguin,Little_T_REX,Little_Penguin,Little_Ducky,Little_Penguin,Little_Ducky,Little_T_REX drew a chance card: FREE SPACE RED. Little_T_REX's destination is FERRIS WHEEL. Little_T_REX paid Little_Scottie rent of 3. Little_Scottie paid Little_Penguin rent of 5. Little_Ducky paid Little_Penguin rent of 2. ,0.0892,12,13,False,True,False,False,0.0236,20,15,22,False,False,False,False,0.2004,26,14,22,False,False,False,False,0.6852,27,6,8,False,True,False,False,0.0016,11
24,4,Little_Penguin,Little_Penguin,Little_Scottie,Little_Scottie,Little_T_REX,Little_Ducky,Little_T_REX,Little_Scottie,Little_Penguin,Little_Scottie,Little_Penguin,Little_T_REX,Little_Penguin,Little_Ducky,Little_Penguin,Little_Ducky,Little_T_REX paid Little_Ducky rent of 3. Little_Penguin purchased BOARDWALK from the Bank. Little_Scottie paid Little_Ducky rent of 1. ,0.0876,9,16,False,True,False,False,0.0024,17,10,23,False,False,False,False,0.6136,26,15,4,False,False,False,False,0.2964,28,10,12,False,True,False,False,,15
25,4,Little_Penguin,Little_Penguin,Little_Scottie,Little_Scottie,Little_T_REX,Little_Ducky,Little_T_REX,Little_Scottie,Little_Penguin,Little_Scottie,Little_Penguin,Little_T_REX,Little_Penguin,Little_Ducky,Little_Penguin,Little_Ducky,Little_T_REX paid Little_Scottie rent of 8. Little_Ducky paid Little_Scottie rent of 3. ,0.0564,1,19,False,True,False,False,0.004,9,12,0,False,False,False,False,0.5392,28,26,6,False,False,False,False,0.3996,39,7,13,False,True,False,False,0.0008,12
26,4,Little_Penguin,Little_Penguin,Little_Scottie,Little_Scottie,Little_Penguin,Little_Ducky,Little_Penguin,Little_Scottie,Little_Penguin,Little_Scottie,Little_Penguin,Little_Penguin,Little_Penguin,Little_Ducky,Little_Penguin,Little_Ducky,Little_T_REX paid Little_Penguin $1.$-9 remaining. Little_T_REX sold MUSEUM to Little_Penguin. Little_T_REX sold PET SHOP to Little_Penguin. Little_T_REX sold ROLLER COASTER to Little_Penguin. Little_T_REX is bankrupt. Little_Scottie drew a chance card: ADVANCE TO GO. ,0.0384,-1,23,False,True,False,True,,-1,13,6,False,False,False,False,0.9112,37,28,0,False,False,False,False,0.0504,41,7,16,False,True,False,False,,12
27,4,Little_Penguin,Little_Penguin,Little_Scottie,Little_Scottie,Little_Penguin,Little_Ducky,Little_Penguin,Little_Scottie,Little_Penguin,Little_Scottie,Little_Penguin,Little_Penguin,Little_Penguin,Little_Scottie,Little_Penguin,Little_Ducky,Little_Penguin paid Little_Scottie rent of 2. Little_Scottie paid Little_Penguin rent of 1. Little_Ducky paid Little_Scottie $7.$-1 remaining. Little_Ducky sold BAKERY to Little_Scottie. ,0.0488,-1,23,False,True,False,True,,-1,12,10,False,False,False,False,0.8496,36,36,5,False,False,False,False,0.1016,50,0,19,False,True,False,False,,4
28,4,Little_Penguin,Little_Penguin,Little_Scottie,Little_Scottie,Little_Penguin,Little_Ducky,Little_Penguin,Little_Scottie,Little_Penguin,Little_Scottie,Little_Penguin,Little_Penguin,Little_Penguin,Little_Scottie,Little_Penguin,Little_Ducky,Little_Scottie paid Little_Penguin rent of 2. Little_Ducky drew a chance card: Little Penguin. ,,-1,23,False,True,False,True,,-1,14,14,False,False,True,False,1,38,34,11,False,False,False,False,,48,0,21,False,True,False,False,,4
29,4,Little_Penguin,Little_Penguin,Little_Penguin,Little_Scottie,Little_Penguin,Little_Penguin,Little_Penguin,Little_Scottie,Little_Penguin,Little_Scottie,Little_Penguin,Little_Penguin,Little_Penguin,Little_Scottie,Little_Penguin,Little_Penguin,Little_Penguin purchased THE ZOO from Little_Scottie. Little_Scottie paid Little_Ducky rent of 3. Little_Ducky paid Little_Penguin $3.$-7 remaining. Little_Ducky sold TACO TRUCK to Little_Penguin. Little_Ducky sold TOY SHOP to Little_Penguin. Little_Ducky is bankrupt. ,,-1,23,False,True,False,True,,-1,13,20,False,False,False,False,1,45,35,16,False,False,False,False,,45,-3,23,False,True,False,True,,-3
30,4,Little_Penguin,Little_Penguin,Little_Penguin,Little_Scottie,Little_Penguin,Little_Penguin,Little_Penguin,Little_Scottie,Little_Penguin,Little_Scottie,Little_Penguin,Little_Penguin,Little_Penguin,Little_Scottie,Little_Penguin,Little_Penguin,Little_Scottie went to jail by landing on a GO TO JAIL Space. ,,-1,23,False,True,False,True,,-1,15,2,False,False,False,False,1,47,35,6,True,False,False,False,,45,-3,23,False,True,False,True,,-3
31,4,Little_Penguin,Little_Penguin,Little_Penguin,Little_Scottie,Little_Penguin,Little_Penguin,Little_Penguin,Little_Scottie,Little_Penguin,Little_Scottie,Little_Penguin,Little_Penguin,Little_Penguin,Little_Scottie,Little_Penguin,Little_Penguin,Little_Scottie drew a chance card: Little T-REX. ,,-1,23,False,True,True,True,,-1,15,6,False,False,False,False,1,47,34,9,False,False,False,False,,44,-3,23,False,True,False,True,,-3
32,4,Little_Penguin,Little_Penguin,Little_Penguin,Little_Scottie,Little_Penguin,Little_Penguin,Little_Penguin,Little_Scottie,Little_Penguin,Little_Scottie,Little_Penguin,Little_Penguin,Little_Penguin,Little_Scottie,Little_Penguin,Little_Penguin,,,-1,23,False,True,True,True,,-1,15,7,False,False,False,False,1,47,34,12,False,False,False,False,,44,-3,23,False,True,False,True,,-3
33,4,Little_Penguin,Little_Penguin,Little_Penguin,Little_Scottie,Little_Penguin,Little_Penguin,Little_Penguin,Little_Scottie,Little_Penguin,Little_Scottie,Little_Penguin,Little_Penguin,Little_Penguin,Little_Scottie,Little_Penguin,Little_Penguin,Little_Scottie paid Little_Penguin rent of 6. ,,-1,23,False,True,True,True,,-1,21,12,False,False,False,False,1,53,28,17,False,False,False,False,,38,-3,23,False,True,False,True,,-3
34,4,Little_Penguin,Little_Penguin,Little_Penguin,Little_Scottie,Little_Penguin,Little_Penguin,Little_Penguin,Little_Scottie,Little_Penguin,Little_Scottie,Little_Penguin,Little_Penguin,Little_Penguin,Little_Scottie,Little_Penguin,Little_Penguin,Little_Scottie paid Little_Penguin rent of 10. ,,-1,23,False,True,True,True,,-1,31,17,False,False,False,False,1,63,18,22,False,False,False,False,,28,-3,23,False,True,False,True,,-3
35,4,Little_Penguin,Little_Penguin,Little_Penguin,Little_Scottie,Little_Penguin,Little_Penguin,Little_Penguin,Little_Scottie,Little_Penguin,Little_Scottie,Little_Penguin,Little_Penguin,Little_Penguin,Little_Scottie,Little_Penguin,Little_Penguin,Little_Scottie drew a chance card: ADVANCE TO BOARDWALK. Little_Scottie paid Little_Penguin rent of 10. ,,-1,23,False,True,True,True,,-1,41,20,False,False,False,False,1,73,10,23,False,False,False,False,,20,-3,23,False,True,False,True,,-3
36,4,Little_Penguin,Little_Penguin,Little_Penguin,Little_Scottie,Little_Penguin,Little_Penguin,Little_Penguin,Little_Scottie,Little_Penguin,Little_Scottie,Little_Penguin,Little_Penguin,Little_Penguin,Little_Scottie,Little_Penguin,Little_Penguin,,,-1,23,False,True,True,True,,-1,43,1,False,False,False,False,1,75,12,0,False,False,False,False,,22,-3,23,False,True,False,True,,-3
37,4,Little_Penguin,Little_Penguin,Little_Penguin,Little_Scottie,Little_Penguin,Little_Penguin,Little_Penguin,Little_Scottie,Little_Penguin,Little_Scottie,Little_Penguin,Little_Penguin,Little_Penguin,Little_Scottie,Little_Penguin,Little_Penguin,Little_Penguin drew a chance card: Little Ducky. Little_Scottie paid Little_Penguin rent of 1. ,,-1,23,False,True,True,True,,-1,44,3,False,False,False,False,1,76,11,5,False,False,False,False,,21,-3,23,False,True,True,True,,-3
38,4,Little_Penguin,Little_Penguin,Little_Penguin,Little_Scottie,Little_Penguin,Little_Penguin,Little_Penguin,Little_Scottie,Little_Penguin,Little_Scottie,Little_Penguin,Little_Penguin,Little_Penguin,Little_Scottie,Little_Penguin,Little_Penguin,Little_Scottie paid Little_Penguin rent of 4. ,,-1,23,False,True,True,True,,-1,48,8,False,False,False,False,1,80,7,8,False,False,False,False,,17,-3,23,False,True,True,True,,-3
39,4,Little_Penguin,Little_Penguin,Little_Penguin,Little_Scottie,Little_Penguin,Little_Penguin,Little_Penguin,Little_Scottie,Little_Penguin,Little_Scottie,Little_Penguin,Little_Penguin,Little_Penguin,Little_Scottie,Little_Penguin,Little_Penguin,Little_Penguin paid Little_Scottie rent of 3. Little_Scottie drew a chance card: GET OUT OF JAIL FREE. ,,-1,23,False,True,True,True,,-1,45,13,False,False,False,False,1,77,10,9,False,True,False,False,,20,-3,23,False,True,True,True,,-3
40,4,Little_Penguin,Little_Penguin,Little_Penguin,Little_Scottie,Little_Penguin,Little_Penguin,Little_Penguin,Little_Scottie,Little_Penguin,Little_Scottie,Little_Penguin,Little_Penguin,Little_Penguin,Little_Scottie,Little_Penguin,Little_Penguin,,,-1,23,False,True,True,True,,-1,45,14,False,False,False,False,1,77,10,13,False,True,False,False,,20,-3,23,False,True,True,True,,-3
41,4,Little_Penguin,Little_Penguin,Little_Penguin,Little_Scottie,Little_Penguin,Little_Penguin,Little_Penguin,Little_Scottie,Little_Penguin,Little_Scottie,Little_Penguin,Little_Penguin,Little_Penguin,Little_Scottie,Little_Penguin,Little_Penguin,Little_Penguin drew a chance card: FREE SPACE ORANGE GREEN. Little_Penguin's destination is AQUARIUM. Little_Penguin paid Little_Scottie rent of 4. ,,-1,23,False,True,True,True,,-1,41,19,False,False,False,False,1,73,14,19,False,True,False,False,,24,-3,23,False,True,True,True,,-3
42,4,Little_Penguin,Little_Penguin,Little_Penguin,Little_Scottie,Little_Penguin,Little_Penguin,Little_Penguin,Little_Scottie,Little_Penguin,Little_Scottie,Little_Penguin,Little_Penguin,Little_Penguin,Little_Scottie,Little_Penguin,Little_Penguin,Little_Scottie paid Little_Penguin rent of 4. ,,-1,23,False,True,True,True,,-1,47,0,False,False,False,False,1,79,10,20,False,True,False,False,,20,-3,23,False,True,True,True,,-3
43,4,Little_Penguin,Little_Penguin,Little_Penguin,Little_Scottie,Little_Penguin,Little_Penguin,Little_Penguin,Little_Scottie,Little_Penguin,Little_Scottie,Little_Penguin,Little_Penguin,Little_Penguin,Little_Scottie,Little_Penguin,Little_Penguin,Little_Scottie drew a chance card: GET OUT OF JAIL FREE. ,,-1,23,False,True,True,True,,-1,47,6,False,False,False,False,1,79,10,21,False,True,False,False,,20,-3,23,False,True,True,True,,-3
44,4,Little_Penguin,Little_Penguin,Little_Penguin,Little_Scottie,Little_Penguin,Little_Penguin,Little_Penguin,Little_Scottie,Little_Penguin,Little_Scottie,Little_Penguin,Little_Penguin,Little_Penguin,Little_Scottie,Little_Penguin,Little_Penguin,Little_Scottie paid Little_Penguin rent of 2. ,,-1,23,False,True,True,True,,-1,49,8,False,False,False,False,1,81,10,1,False,True,False,False,,20,-3,23,False,True,True,True,,-3
45,4,Little_Penguin,Little_Penguin,Little_Penguin,Little_Scottie,Little_Penguin,Little_Penguin,Little_Penguin,Little_Scottie,Little_Penguin,Little_Scottie,Little_Penguin,Little_Penguin,Little_Penguin,Little_Scottie,Little_Penguin,Little_Penguin,Little_Penguin paid Little_Scottie rent of 3. ,,-1,23,False,True,True,True,,-1,46,13,False,False,False,False,1,78,13,4,False,True,False,False,,23,-3,23,False,True,True,True,,-3
46,4,Little_Penguin,Little_Penguin,Little_Penguin,Little_Scottie,Little_Penguin,Little_Penguin,Little_Penguin,Little_Scottie,Little_Penguin,Little_Scottie,Little_Penguin,Little_Penguin,Little_Penguin,Little_Scottie,Little_Penguin,Little_Penguin,Little_Scottie paid Little_Penguin rent of 4. ,,-1,23,False,True,True,True,,-1,50,16,False,False,False,False,1,82,9,7,False,True,False,False,,19,-3,23,False,True,True,True,,-3
47,4,Little_Penguin,Little_Penguin,Little_Penguin,Little_Scottie,Little_Penguin,Little_Penguin,Little_Penguin,Little_Scottie,Little_Penguin,Little_Scottie,Little_Penguin,Little_Penguin,Little_Penguin,Little_Scottie,Little_Penguin,Little_Penguin,Little_Penguin drew a chance card: GET OUT OF JAIL FREE. Little_Scottie paid Little_Penguin rent of 4. ,,-1,23,False,True,True,True,,-1,54,21,False,True,False,False,1,86,5,8,False,True,False,False,,15,-3,23,False,True,True,True,,-3
48,4,Little_Penguin,Little_Penguin,Little_Penguin,Little_Scottie,Little_Penguin,Little_Penguin,Little_Penguin,Little_Scottie,Little_Penguin,Little_Scottie,Little_Penguin,Little_Penguin,Little_Penguin,Little_Scottie,Little_Penguin,Little_Penguin,Little_Scottie paid Little_Penguin rent of 2. ,,-1,23,False,True,True,True,,-1,56,22,False,True,False,False,1,88,3,11,False,True,False,False,,13,-3,23,False,True,True,True,,-3
