,players,BOARDWALK_owner,PARK LANE_owner,THE ZOO_owner,AQUARIUM_owner,PET SHOP_owner,TOY SHOP_owner,ROLLER COASTER_owner,FERRIS WHEEL_owner,SWIMMING POOL_owner,GO-KARTS_owner,LIBRARY_owner,MUSEUM_owner,ICE CREAM PARLOUR_owner,BAKERY_owner,PIZZA HOUSE_owner,TACO TRUCK_owner,notes,draw_win%,Little_T_REX_cash,Little_T_REX_pos,Little_T_REX_in_jail,Little_T_REX_get_out_of_jail,Little_T_REX_chance_move,Little_T_REX_bankrupt,Little_T_REX_win%,Little_T_REX_power,Little_Penguin_cash,Little_Penguin_pos,Little_Penguin_in_jail,Little_Penguin_get_out_of_jail,Little_Penguin_chance_move,Little_Penguin_bankrupt,Little_Penguin_win%,Little_Penguin_power
10,2,,,,,,,,Little_T_REX,Little_Penguin,Little_T_REX,Little_Penguin,Little_T_REX,Little_T_REX,Little_T_REX,,,Little_Penguin drew a chance card: GET OUT OF JAIL FREE. ,0.0028,19,13,False,False,False,False,0.9436,28,10,9,False,True,False,False,0.0536,14
11,2,,,,Little_T_REX,,,,Little_T_REX,Little_Penguin,Little_T_REX,Little_Penguin,Little_T_REX,Little_T_REX,Little_T_REX,,,Little_T_REX purchased AQUARIUM from the Bank. ,0.002,15,19,False,False,False,False,0.944,28,10,11,False,True,False,False,0.054,14
12,2,,,,Little_T_REX,,,,Little_T_REX,Little_Penguin,Little_T_REX,Little_Penguin,Little_T_REX,Little_T_REX,Little_T_REX,,,Little_T_REX drew a chance card: GET OUT OF JAIL FREE. Little_Penguin drew a chance card: Little Ducky. ,0.004,15,21,False,True,False,False,0.9424,28,10,15,False,True,False,False,0.0536,14
13,2,,,,Little_T_REX,Little_Penguin,,,Little_T_REX,Little_Penguin,Little_T_REX,Little_Penguin,Little_T_REX,Little_T_REX,Little_T_REX,,,Little_Penguin purchased PET SHOP from the Bank. ,0.0056,17,0,False,True,False,False,0.884,30,7,17,False,True,False,False,0.1104,14
14,2,,Little_Penguin,,Little_T_REX,Little_Penguin,,,Little_T_REX,Little_Penguin,Little_T_REX,Little_Penguin,Little_T_REX,Little_T_REX,Little_T_REX,,Little_T_REX,Little_T_REX purchased TACO TRUCK from the Bank. Little_Penguin purchased PARK LANE from the Bank. ,0.002,16,1,False,True,False,False,0.9008,30,2,22,False,True,False,False,0.0972,14
15,2,,Little_Penguin,,Little_T_REX,Little_Penguin,,,Little_T_REX,Little_Penguin,Little_T_REX,Little_Penguin,Little_T_REX,Little_T_REX,Little_T_REX,Little_T_REX,Little_T_REX,Little_T_REX purchased PIZZA HOUSE from the Bank. Little_Penguin paid Little_T_REX rent of 2. ,0.002,17,2,False,True,False,False,0.9576,32,2,1,False,True,False,False,0.0404,14
16,2,,Little_Penguin,,Little_T_REX,Little_Penguin,,Little_T_REX,Little_T_REX,Little_T_REX,Little_T_REX,Little_T_REX,Little_T_REX,Little_T_REX,Little_T_REX,Little_T_REX,Little_T_REX,Little_T_REX drew a chance card: FREE SPACE LIGHT BLUE RED. Little_T_REX's destination is ROLLER COASTER. Little_T_REX purchased ROLLER COASTER from the Bank. Little_Penguin drew a chance card: FREE SPACE RED. Little_Penguin's destination is FERRIS WHEEL. Little_Penguin paid Little_T_REX $2.$-4 remaining. Little_Penguin sold SWIMMING POOL to Little_T_REX. Little_Penguin sold LIBRARY to Little_T_REX. ,,16,14,False,True,False,False,0.9992,38,0,13,False,True,False,False,0.0008,8
17,2,,Little_Penguin,,Little_T_REX,,Little_Penguin,Little_T_REX,Little_T_REX,Little_T_REX,Little_T_REX,Little_T_REX,Little_T_REX,Little_T_REX,Little_T_REX,Little_T_REX,Little_T_REX,Little_Penguin purchased TOY SHOP from the Bank. Little_Penguin sold PET SHOP to BANK. ,,16,19,False,True,False,False,0.9996,38,0,16,False,True,False,False,0.0004,8
18,2,,Little_T_REX,Little_T_REX,Little_T_REX,,Little_T_REX,Little_T_REX,Little_T_REX,Little_T_REX,Little_T_REX,Little_T_REX,Little_T_REX,Little_T_REX,Little_T_REX,Little_T_REX,Little_T_REX,Little_T_REX purchased THE ZOO from the Bank. Little_Penguin paid Little_T_REX $0.$-8 remaining. Little_Penguin sold TOY SHOP to Little_T_REX. Little_Penguin sold PARK LANE to Little_T_REX. ,,12,20,False,True,False,False,1.0,46,0,19,False,True,False,False,,0
19,2,Little_T_REX,Little_T_REX,Little_T_REX,Little_T_REX,,Little_T_REX,Little_T_REX,Little_T_REX,Little_T_REX,Little_T_REX,Little_T_REX,Little_T_REX,Little_T_REX,Little_T_REX,Little_T_REX,Little_T_REX,Little_T_REX drew a chance card: ADVANCE TO BOARDWALK. Little_T_REX purchased BOARDWALK from the Bank. Little_Penguin paid Little_T_REX $0.$-10 remaining. Little_Penguin is bankrupt. ,,7,23,False,True,False,False,1.0,46,-10,23,False,True,False,True,,-10
