,players,BOARDWALK_owner,PARK LANE_owner,THE ZOO_owner,AQUARIUM_owner,PET SHOP_owner,TOY SHOP_owner,ROLLER COASTER_owner,FERRIS WHEEL_owner,SWIMMING POOL_owner,GO-KARTS_owner,LIBRARY_owner,MUSEUM_owner,ICE CREAM PARLOUR_owner,BAKERY_owner,PIZZA HOUSE_owner,TACO TRUCK_owner,notes,draw_win%,Little_T_REX_cash,Little_T_REX_pos,Little_T_REX_in_jail,Little_T_REX_get_out_of_jail,Little_T_REX_chance_move,Little_T_REX_bankrupt,Little_T_REX_win%,Little_T_REX_power,Little_Penguin_cash,Little_Penguin_pos,Little_Penguin_in_jail,Little_Penguin_get_out_of_jail,Little_Penguin_chance_move,Little_Penguin_bankrupt,Little_Penguin_win%,Little_Penguin_power
10,2,Little_Penguin,Little_T_REX,Little_T_REX,,,Little_T_REX,Little_Penguin,Little_T_REX,Little_T_REX,,Little_Penguin,,,Little_T_REX,,Little_Penguin,Little_T_REX drew a chance card: Little Scottie. Little_Penguin drew a chance card: ADVANCE TO BOARDWALK. Little_Penguin purchased BOARDWALK from the Bank. ,0.0056,11,3,False,False,False,False,0.9036,29,6,23,False,True,False,False,0.0908,17
11,2,Little_Penguin,Little_T_REX,Little_T_REX,,,Little_T_REX,Little_Penguin,Little_T_REX,Little_T_REX,,Little_Penguin,,,Little_T_REX,Little_Penguin,Little_Penguin,Little_T_REX paid Little_Penguin rent of 2. Little_Penguin purchased PIZZA HOUSE from the Bank. ,0.01005,9,8,False,False,False,False,0.8209,27,9,2,False,True,False,False,0.16905,21
12,2,Little_Penguin,Little_T_REX,Little_T_REX,,,Little_T_REX,Little_Penguin,Little_T_REX,Little_T_REX,,Little_Penguin,,,Little_T_REX,Little_Penguin,Little_Penguin,,0.0096,9,12,False,False,False,False,0.8456,27,9,8,False,True,False,False,0.1448,21
13,2,Little_Penguin,Little_T_REX,Little_T_REX,,,Little_T_REX,Little_Penguin,Little_T_REX,Little_T_REX,,Little_Penguin,,,Little_T_REX,Little_Penguin,Little_Penguin,Little_T_REX went to jail by landing on a GO TO JAIL Space. ,0.0132,9,6,True,False,False,False,0.7688,27,9,14,False,True,False,False,0.218,21
14,2,Little_Penguin,Little_T_REX,Little_T_REX,,,Little_T_REX,Little_Penguin,Little_T_REX,Little_T_REX,,Little_Penguin,,,Little_T_REX,Little_Penguin,Little_Penguin,Little_Penguin went to jail by landing on a GO TO JAIL Space. ,0.0104,8,12,False,False,False,False,0.8004,26,9,6,True,True,False,False,0.1892,21
15,2,Little_Penguin,Little_T_REX,Little_T_REX,,Little_T_REX,Little_T_REX,Little_Penguin,Little_T_REX,Little_T_REX,,Little_Penguin,,,Little_T_REX,Little_Penguin,Little_Penguin,Little_T_REX purchased PET SHOP from the Bank. Little_Penguin used a GET_OUT_OF_JAIL_CARD card. ,0.0012,5,17,False,False,False,False,0.8854,26,9,12,False,False,False,False,0.1134,21
16,2,Little_Penguin,Little_T_REX,Little_T_REX,,Little_T_REX,Little_T_REX,Little_Penguin,Little_T_REX,Little_T_REX,,Little_Penguin,,,Little_T_REX,Little_Penguin,Little_Penguin,Little_Penguin drew a chance card: GET 2 FROM BANK. ,0.00565,5,22,False,False,False,False,0.8749,26,11,15,False,False,False,False,0.11945,23
17,2,Little_Penguin,Little_T_REX,Little_T_REX,,Little_T_REX,Little_T_REX,Little_Penguin,Little_T_REX,Little_T_REX,,Little_Penguin,,Little_Penguin,Little_T_REX,Little_Penguin,Little_Penguin,Little_Penguin drew a chance card: FREE SPACE LIGHT BLUE RED. Little_Penguin's destination is ICE CREAM PARLOUR. Little_Penguin purchased ICE CREAM PARLOUR from the Bank. ,0.01,7,0,False,False,False,False,0.8468,28,12,5,False,False,False,False,0.1432,25
18,2,Little_Penguin,Little_T_REX,Little_T_REX,,Little_T_REX,Little_T_REX,Little_Penguin,Little_T_REX,Little_T_REX,,Little_Penguin,,Little_Penguin,Little_T_REX,Little_Penguin,Little_Penguin,Little_T_REX paid Little_Penguin rent of 2. ,0.008,5,2,False,False,False,False,0.8004,26,14,6,False,False,False,False,0.1916,27
19,2,Little_Penguin,Little_T_REX,Little_T_REX,,Little_T_REX,Little_T_REX,Little_Penguin,Little_T_REX,Little_T_REX,,Little_Penguin,,Little_Penguin,Little_T_REX,Little_Penguin,Little_Penguin,Little_Penguin paid Little_T_REX rent of 2. ,0.0068,7,4,False,False,False,False,0.9055,28,12,11,False,False,False,False,0.0877,25
20,2,Little_Penguin,Little_T_REX,Little_T_REX,,Little_T_REX,Little_T_REX,Little_Penguin,Little_T_REX,Little_T_REX,,Little_Penguin,,Little_Penguin,Little_T_REX,Little_Penguin,Little_Penguin,Little_T_REX paid Little_Penguin rent of 1. Little_Penguin paid Little_T_REX rent of 6. ,0.0036,12,5,False,False,False,False,0.9628,33,7,17,False,False,False,False,0.0336,20
21,2,Little_Penguin,Little_T_REX,Little_T_REX,,Little_T_REX,Little_T_REX,Little_Penguin,Little_T_REX,Little_T_REX,,Little_Penguin,,Little_Penguin,Little_T_REX,Little_Penguin,Little_Penguin,Little_T_REX paid Little_Penguin rent of 2. ,0.0116,10,8,False,False,False,False,0.9124,31,9,23,False,False,False,False,0.076,22
22,2,Little_Penguin,Little_T_REX,Little_T_REX,,Little_T_REX,Little_T_REX,Little_Penguin,Little_T_REX,Little_T_REX,,Little_Penguin,,Little_Penguin,Little_T_REX,Little_Penguin,Little_Penguin,Little_Penguin drew a chance card: Little Ducky. ,0.012,10,11,False,False,False,False,0.9303,31,11,3,False,False,False,False,0.0577,24
23,2,Little_Penguin,Little_T_REX,Little_T_REX,,Little_T_REX,Little_T_REX,Little_Penguin,Little_T_REX,Little_T_REX,,Little_Penguin,,Little_Penguin,Little_T_REX,Little_Penguin,Little_Penguin,,0.00765,10,13,False,False,False,False,0.95785,31,11,8,False,False,False,False,0.0345,24
24,2,Little_Penguin,Little_T_REX,Little_T_REX,,Little_T_REX,Little_T_REX,Little_Penguin,Little_T_REX,Little_T_REX,,Little_Penguin,,Little_Penguin,Little_T_REX,Little_Penguin,Little_Penguin,Little_Penguin drew a chance card: FREE SPACE BROWN YELLOW. Little_Penguin's destination is TOY SHOP. Little_Penguin paid Little_T_REX rent of 6. ,0.006,16,17,False,False,False,False,0.984,37,5,16,False,False,False,False,0.01,18
25,2,Little_Penguin,Little_T_REX,Little_T_REX,,Little_T_REX,Little_T_REX,Little_Penguin,Little_T_REX,Little_T_REX,,Little_Penguin,,Little_Penguin,Little_T_REX,Little_Penguin,Little_Penguin,Little_T_REX went to jail by landing on a GO TO JAIL Space. Little_Penguin drew a chance card: Little T-REX. ,,16,6,True,False,True,False,0.9904,37,5,21,False,False,False,False,0.0096,18
26,2,Little_T_REX,Little_T_REX,Little_T_REX,,Little_T_REX,Little_T_REX,Little_Penguin,Little_T_REX,Little_T_REX,,Little_Penguin,,Little_Penguin,Little_T_REX,Little_Penguin,Little_Penguin,Little_T_REX purchased BOARDWALK from Little_Penguin. ,0.0016,11,23,True,False,False,False,0.9828,37,12,0,False,False,False,False,0.0156,20
27,2,Little_T_REX,Little_T_REX,Little_T_REX,,Little_T_REX,Little_T_REX,Little_Penguin,Little_T_REX,Little_T_REX,,Little_Penguin,Little_T_REX,Little_Penguin,Little_T_REX,Little_Penguin,Little_Penguin,Little_T_REX drew a chance card: MOVE FORWARD UP TO 5 SPACES. Little_T_REX purchased MUSEUM from the Bank. ,,10,7,False,False,False,False,0.9984,38,12,6,False,False,False,False,0.0016,20
28,2,Little_T_REX,Little_T_REX,Little_T_REX,,Little_T_REX,Little_T_REX,Little_Penguin,Little_T_REX,Little_T_REX,,Little_Penguin,Little_T_REX,Little_Penguin,Little_T_REX,Little_Penguin,Little_Penguin,Little_Penguin paid Little_T_REX rent of 2. ,,12,13,False,False,False,False,0.9988,40,10,11,False,False,False,False,0.0012,18
29,2,Little_T_REX,Little_T_REX,Little_T_REX,,Little_T_REX,Little_T_REX,Little_Penguin,Little_T_REX,Little_T_REX,Little_Penguin,Little_Penguin,Little_T_REX,Little_Penguin,Little_T_REX,Little_Penguin,Little_Penguin,Little_T_REX paid Little_Penguin rent of 3. Little_Penguin drew a chance card: FREE SPACE ORANGE. Little_Penguin's destination is GO-KARTS. Little_Penguin purchased GO-KARTS from the Bank. ,,9,14,False,False,False,False,0.9912,37,13,10,False,False,False,False,0.0088,23
30,2,Little_T_REX,Little_T_REX,Little_T_REX,Little_T_REX,Little_T_REX,Little_T_REX,Little_Penguin,Little_T_REX,Little_T_REX,Little_Penguin,Little_Penguin,Little_T_REX,Little_Penguin,Little_T_REX,Little_Penguin,Little_Penguin,Little_T_REX purchased AQUARIUM from the Bank. ,,5,19,False,False,False,False,0.9928,37,13,14,False,False,False,False,0.0072,23
31,2,Little_T_REX,Little_T_REX,Little_T_REX,Little_T_REX,Little_T_REX,Little_T_REX,Little_Penguin,Little_T_REX,Little_T_REX,Little_Penguin,Little_Penguin,Little_T_REX,Little_Penguin,Little_T_REX,Little_Penguin,Little_Penguin,Little_Penguin paid Little_T_REX rent of 6. ,,11,23,False,False,False,False,0.9996,43,7,17,False,False,False,False,0.0004,17
32,2,Little_T_REX,Little_T_REX,Little_T_REX,Little_T_REX,Little_T_REX,Little_T_REX,Little_Penguin,Little_T_REX,Little_T_REX,Little_Penguin,Little_Penguin,Little_T_REX,Little_Penguin,Little_T_REX,Little_Penguin,Little_Penguin,Little_T_REX paid Little_Penguin rent of 2. Little_Penguin drew a chance card: FREE SPACE ORANGE GREEN. Little_Penguin's destination is AQUARIUM. Little_Penguin paid Little_T_REX rent of 8. ,,19,1,False,False,False,False,1.0,51,3,19,False,False,False,False,,13
33,2,Little_T_REX,Little_T_REX,Little_T_REX,Little_T_REX,Little_T_REX,Little_T_REX,Little_Penguin,Little_T_REX,Little_T_REX,Little_T_REX,Little_Penguin,Little_T_REX,Little_T_REX,Little_T_REX,Little_T_REX,Little_T_REX,Little_T_REX paid Little_Penguin rent of 2. Little_Penguin paid Little_T_REX $5.$-5 remaining. Little_Penguin sold ICE CREAM PARLOUR to Little_T_REX. Little_Penguin sold PIZZA HOUSE to Little_T_REX. Little_Penguin sold TACO TRUCK to Little_T_REX. Little_Penguin sold GO-KARTS to Little_T_REX. ,,22,2,False,False,False,False,1.0,59,0,22,False,False,False,False,,5
34,2,Little_T_REX,Little_T_REX,Little_T_REX,Little_T_REX,Little_T_REX,Little_T_REX,Little_Penguin,Little_T_REX,Little_T_REX,Little_T_REX,Little_Penguin,Little_T_REX,Little_T_REX,Little_T_REX,Little_T_REX,Little_T_REX,Little_Penguin paid Little_T_REX rent of 2. ,,24,4,False,False,False,False,1.0,61,0,1,False,False,False,False,,5
35,2,Little_T_REX,Little_T_REX,Little_T_REX,Little_T_REX,Little_T_REX,Little_T_REX,Little_T_REX,Little_T_REX,Little_T_REX,Little_T_REX,Little_T_REX,Little_T_REX,Little_T_REX,Little_T_REX,Little_T_REX,Little_T_REX,Little_Penguin drew a chance card: ADVANCE TO GO KARTS. Little_Penguin paid Little_T_REX $0.$-4 remaining. Little_Penguin sold LIBRARY to Little_T_REX. Little_Penguin sold ROLLER COASTER to Little_T_REX. ,,23,10,False,False,False,False,1.0,65,1,10,False,False,False,False,,1
36,2,Little_T_REX,Little_T_REX,Little_T_REX,Little_T_REX,Little_T_REX,Little_T_REX,Little_T_REX,Little_T_REX,Little_T_REX,Little_T_REX,Little_T_REX,Little_T_REX,Little_T_REX,Little_T_REX,Little_T_REX,Little_T_REX,Little_Penguin paid Little_T_REX $1.$-5 remaining. Little_Penguin is bankrupt. ,,24,12,False,False,False,False,1.0,66,-5,16,False,False,False,True,,-5
