,players,BOARDWALK_owner,PARK LANE_owner,THE ZOO_owner,AQUARIUM_owner,PET SHOP_owner,TOY SHOP_owner,ROLLER COASTER_owner,FERRIS WHEEL_owner,SWIMMING POOL_owner,GO-KARTS_owner,LIBRARY_owner,MUSEUM_owner,ICE CREAM PARLOUR_owner,BAKERY_owner,PIZZA HOUSE_owner,TACO TRUCK_owner,notes,draw_win%,Little_T_REX_cash,Little_T_REX_pos,Little_T_REX_in_jail,Little_T_REX_get_out_of_jail,Little_T_REX_chance_move,Little_T_REX_bankrupt,Little_T_REX_win%,Little_T_REX_power,Little_Penguin_cash,Little_Penguin_pos,Little_Penguin_in_jail,Little_Penguin_get_out_of_jail,Little_Penguin_chance_move,Little_Penguin_bankrupt,Little_Penguin_win%,Little_Penguin_power
15,2,Little_T_REX,Little_Penguin,Little_T_REX,Little_Penguin,Little_T_REX,Little_T_REX,Little_T_REX,Little_Penguin,Little_T_REX,Little_Penguin,,Little_Penguin,,,Little_T_REX,Little_Penguin,Little_T_REX went to jail by landing on a GO TO JAIL Space. ,0.002,9,6,True,False,False,False,0.9076,30,3,12,False,False,False,False,0.0904,20
16,2,Little_T_REX,Little_Penguin,Little_T_REX,Little_Penguin,Little_T_REX,Little_T_REX,Little_T_REX,Little_Penguin,Little_T_REX,Little_T_REX,,Little_Penguin,,,Little_T_REX,Little_T_REX,Little_Penguin paid Little_T_REX $3.$-3 remaining. Little_Penguin sold TACO TRUCK to Little_T_REX. Little_Penguin sold GO-KARTS to Little_T_REX. ,0.0004,11,11,False,False,False,False,0.9892,35,0,16,False,False,False,False,0.0104,14
17,2,Little_T_REX,Little_Penguin,Little_T_REX,Little_Penguin,Little_T_REX,Little_T_REX,Little_T_REX,Little_Penguin,Little_T_REX,Little_T_REX,,Little_T_REX,,,Little_T_REX,Little_T_REX,Little_T_REX paid Little_Penguin rent of 3. Little_Penguin paid Little_T_REX $3.$-1 remaining. Little_Penguin sold MUSEUM to Little_T_REX. ,0.0008,10,13,False,False,False,False,0.996,36,1,20,False,False,False,False,0.0032,13
18,2,Little_T_REX,Little_Penguin,Little_T_REX,Little_Penguin,Little_T_REX,Little_T_REX,Little_T_REX,Little_Penguin,Little_T_REX,Little_T_REX,,Little_T_REX,,,Little_T_REX,Little_T_REX,,,10,17,False,False,False,False,0.9948,36,3,0,False,False,False,False,0.0052,15
19,2,Little_T_REX,Little_Penguin,Little_T_REX,Little_Penguin,Little_T_REX,Little_T_REX,Little_T_REX,Little_Penguin,Little_T_REX,Little_T_REX,,Little_T_REX,,Little_Penguin,Little_T_REX,Little_T_REX,Little_T_REX paid Little_Penguin rent of 4. Little_Penguin purchased BAKERY from the Bank. ,0.0008,6,19,False,False,False,False,0.9884,32,6,4,False,False,False,False,0.0108,19
20,2,Little_T_REX,Little_Penguin,Little_T_REX,Little_Penguin,Little_T_REX,Little_T_REX,Little_T_REX,Little_Penguin,Little_T_REX,Little_T_REX,,Little_T_REX,,Little_Penguin,Little_T_REX,Little_T_REX,Little_Penguin paid Little_T_REX rent of 2. ,,10,0,False,False,False,False,0.99885,36,4,7,False,False,False,False,0.00115,17
21,2,Little_T_REX,Little_Penguin,Little_T_REX,Little_Penguin,Little_T_REX,Little_T_REX,Little_T_REX,Little_Penguin,Little_T_REX,Little_T_REX,Little_Penguin,Little_T_REX,,Little_Penguin,Little_T_REX,Little_T_REX,Little_Penguin purchased LIBRARY from the Bank. ,,10,2,False,False,False,False,0.9972,36,2,8,False,False,False,False,0.0028,17
22,2,Little_T_REX,Little_Penguin,Little_T_REX,Little_Penguin,Little_T_REX,Little_T_REX,Little_T_REX,Little_Penguin,Little_T_REX,Little_T_REX,Little_Penguin,Little_T_REX,,Little_Penguin,Little_T_REX,Little_T_REX,Little_T_REX paid Little_Penguin rent of 2. Little_Penguin paid Little_T_REX rent of 3. ,0.0004,11,8,False,False,False,False,0.9976,37,1,14,False,False,False,False,0.002,16
23,2,Little_T_REX,Little_Penguin,Little_T_REX,Little_Penguin,Little_T_REX,Little_T_REX,Little_T_REX,Little_Penguin,Little_T_REX,Little_T_REX,Little_T_REX,Little_T_REX,,Little_T_REX,Little_T_REX,Little_T_REX,Little_Penguin paid Little_T_REX $1.$-3 remaining. Little_Penguin sold BAKERY to Little_T_REX. Little_Penguin sold LIBRARY to Little_T_REX. ,,12,14,False,False,False,False,0.9996,41,0,20,False,False,False,False,0.0004,12
24,2,Little_T_REX,Little_Penguin,Little_T_REX,Little_Penguin,Little_T_REX,Little_T_REX,Little_T_REX,Little_Penguin,Little_T_REX,Little_T_REX,Little_T_REX,Little_T_REX,,Little_T_REX,Little_T_REX,Little_T_REX,Little_Penguin drew a chance card: ADVANCE TO GO. ,,12,16,False,False,False,False,0.9996,41,2,0,False,False,False,False,0.0004,14
25,2,Little_T_REX,Little_Penguin,Little_T_REX,Little_Penguin,Little_T_REX,Little_T_REX,Little_T_REX,Little_Penguin,Little_T_REX,Little_T_REX,Little_T_REX,Little_T_REX,,Little_T_REX,Little_T_REX,Little_T_REX,Little_T_REX paid Little_Penguin rent of 4. Little_Penguin paid Little_T_REX rent of 1. ,0.0004,9,19,False,False,False,False,0.9996,38,5,4,False,False,False,False,,17
26,2,Little_T_REX,Little_Penguin,Little_T_REX,Little_Penguin,Little_T_REX,Little_T_REX,Little_T_REX,Little_Penguin,Little_T_REX,Little_T_REX,Little_T_REX,Little_T_REX,Little_Penguin,Little_T_REX,Little_T_REX,Little_T_REX,Little_Penguin purchased ICE CREAM PARLOUR from the Bank. ,,11,0,False,False,False,False,1.0,40,4,5,False,False,False,False,,17
27,2,Little_T_REX,Little_Penguin,Little_T_REX,Little_Penguin,Little_T_REX,Little_T_REX,Little_T_REX,Little_Penguin,Little_T_REX,Little_T_REX,Little_T_REX,Little_T_REX,Little_Penguin,Little_T_REX,Little_T_REX,Little_T_REX,Little_Penguin paid Little_T_REX rent of 4. ,,15,6,False,False,False,False,1.0,44,0,8,False,False,False,False,,13
28,2,Little_T_REX,Little_Penguin,Little_T_REX,Little_Penguin,Little_T_REX,Little_T_REX,Little_T_REX,Little_T_REX,Little_T_REX,Little_T_REX,Little_T_REX,Little_T_REX,Little_T_REX,Little_T_REX,Little_T_REX,Little_T_REX,Little_Penguin drew a chance card: FREE SPACE ORANGE. Little_Penguin's destination is GO-KARTS. Little_Penguin paid Little_T_REX $0.$-4 remaining. Little_Penguin sold ICE CREAM PARLOUR to Little_T_REX. Little_Penguin sold FERRIS WHEEL to Little_T_REX. ,,15,7,False,False,False,False,1.0,48,0,10,False,False,False,False,,9
29,2,Little_T_REX,Little_Penguin,Little_T_REX,Little_T_REX,Little_T_REX,Little_T_REX,Little_T_REX,Little_T_REX,Little_T_REX,Little_T_REX,Little_T_REX,Little_T_REX,Little_T_REX,Little_T_REX,Little_T_REX,Little_T_REX,Little_Penguin drew a chance card: FREE SPACE RED. Little_Penguin's destination is FERRIS WHEEL. Little_Penguin paid Little_T_REX $2.$-4 remaining. Little_Penguin sold AQUARIUM to Little_T_REX. ,,17,8,False,False,False,False,1.0,54,0,13,False,False,False,False,,5
30,2,Little_T_REX,Little_T_REX,Little_T_REX,Little_T_REX,Little_T_REX,Little_T_REX,Little_T_REX,Little_T_REX,Little_T_REX,Little_T_REX,Little_T_REX,Little_T_REX,Little_T_REX,Little_T_REX,Little_T_REX,Little_T_REX,Little_T_REX drew a chance card: GET OUT OF JAIL FREE. Little_Penguin paid Little_T_REX $0.$-6 remaining. Little_Penguin sold PARK LANE to Little_T_REX. Little_Penguin is bankrupt. ,,17,9,False,True,False,False,1.0,59,-1,16,False,False,False,True,,-1
