,players,BOARDWALK_owner,PARK LANE_owner,THE ZOO_owner,AQUARIUM_owner,PET SHOP_owner,TOY SHOP_owner,ROLLER COASTER_owner,FERRIS WHEEL_owner,SWIMMING POOL_owner,GO-KARTS_owner,LIBRARY_owner,MUSEUM_owner,ICE CREAM PARLOUR_owner,BAKERY_owner,PIZZA HOUSE_owner,TACO TRUCK_owner,notes,draw_win%,Little_T_REX_cash,Little_T_REX_pos,Little_T_REX_in_jail,Little_T_REX_get_out_of_jail,Little_T_REX_chance_move,Little_T_REX_bankrupt,Little_T_REX_win%,Little_T_REX_power,Little_Penguin_cash,Little_Penguin_pos,Little_Penguin_in_jail,Little_Penguin_get_out_of_jail,Little_Penguin_chance_move,Little_Penguin_bankrupt,Little_Penguin_win%,Little_Penguin_power
10,2,Little_Penguin,Little_T_REX,,Little_T_REX,Little_Penguin,Little_T_REX,Little_T_REX,Little_T_REX,,Little_Penguin,,Little_T_REX,,Little_Penguin,Little_Penguin,,Little_T_REX purchased TOY SHOP from the Bank. ,0.0016,4,16,False,True,False,False,0.752,24,10,6,False,False,False,False,0.2464,22
11,2,Little_Penguin,Little_T_REX,,Little_T_REX,Little_Penguin,Little_T_REX,Little_T_REX,Little_T_REX,,Little_Penguin,,Little_T_REX,,Little_Penguin,Little_Penguin,,Little_T_REX paid Little_Penguin rent of 3. Little_Penguin paid Little_T_REX rent of 2. ,0.0012,3,17,False,True,False,False,0.7292,23,11,7,False,False,False,False,0.2696,23
12,2,Little_Penguin,Little_T_REX,,Little_T_REX,Little_Penguin,Little_T_REX,Little_T_REX,Little_T_REX,Little_Penguin,Little_Penguin,,Little_T_REX,,Little_Penguin,Little_Penguin,Little_T_REX,Little_T_REX drew a chance card: FREE SPACE BROWN YELLOW. Little_T_REX's destination is TACO TRUCK. Little_T_REX purchased TACO TRUCK from the Bank. Little_Penguin purchased SWIMMING POOL from the Bank. ,0.0024,4,1,False,True,False,False,0.7252,25,9,11,False,False,False,False,0.2724,23
13,2,Little_Penguin,Little_T_REX,,Little_T_REX,Little_Penguin,Little_T_REX,Little_T_REX,Little_T_REX,Little_Penguin,Little_Penguin,,Little_T_REX,,Little_Penguin,Little_Penguin,Little_T_REX,Little_Penguin drew a chance card: FREE SPACE ORANGE. Little_Penguin's destination is GO-KARTS. ,0.008,4,6,False,True,False,False,0.6752,25,11,10,False,False,False,False,0.3168,25
14,2,Little_Penguin,Little_T_REX,,Little_T_REX,Little_Penguin,Little_T_REX,Little_T_REX,Little_T_REX,Little_Penguin,Little_Penguin,,Little_T_REX,,Little_Penguin,Little_Penguin,Little_T_REX,Little_T_REX paid Little_Penguin rent of 4. Little_Penguin paid Little_T_REX rent of 6. ,0.008,6,10,False,True,False,False,0.808,27,9,13,False,False,False,False,0.184,23
15,2,Little_Penguin,Little_Penguin,,Little_T_REX,Little_Penguin,Little_T_REX,Little_T_REX,Little_T_REX,Little_Penguin,Little_Penguin,,Little_T_REX,,Little_Penguin,Little_Penguin,Little_T_REX,Little_T_REX drew a chance card: Little Penguin. Little_Penguin purchased PARK LANE from Little_T_REX. ,0.0008,11,15,False,True,False,False,0.47,27,4,22,False,False,False,False,0.5292,23
16,2,Little_Penguin,Little_Penguin,,Little_T_REX,Little_Penguin,Little_T_REX,Little_T_REX,Little_T_REX,Little_Penguin,Little_Penguin,,Little_T_REX,,Little_Penguin,Little_Penguin,Little_T_REX,Little_T_REX drew a chance card: Little Ducky. ,0.0028,11,21,False,True,False,False,0.4708,27,6,0,False,False,False,False,0.5264,25
17,2,Little_Penguin,Little_Penguin,,Little_T_REX,Little_Penguin,Little_T_REX,Little_T_REX,Little_T_REX,Little_Penguin,Little_Penguin,,Little_T_REX,,Little_Penguin,Little_Penguin,Little_T_REX,Little_T_REX paid Little_Penguin rent of 10. Little_Penguin drew a chance card: MOVE FORWARD 1 OR TAKE ANOTHER. ,0.0008,1,22,False,True,False,False,0.1752,17,16,4,False,False,False,False,0.824,35
18,2,Little_Penguin,Little_Penguin,,Little_T_REX,Little_Penguin,Little_T_REX,Little_T_REX,Little_T_REX,Little_Penguin,Little_Penguin,,Little_T_REX,,Little_Penguin,Little_Penguin,Little_T_REX,Little_T_REX paid Little_Penguin rent of 1. ,0.0004,2,4,False,True,False,False,0.1552,18,17,6,False,False,False,False,0.8444,36
19,2,Little_Penguin,Little_Penguin,,Little_T_REX,Little_Penguin,Little_T_REX,Little_T_REX,Little_T_REX,Little_Penguin,Little_Penguin,Little_Penguin,Little_T_REX,Little_T_REX,Little_Penguin,Little_Penguin,Little_T_REX,Little_T_REX purchased ICE CREAM PARLOUR from the Bank. Little_Penguin purchased LIBRARY from the Bank. ,0.0012,1,5,False,True,False,False,0.122,18,15,8,False,False,False,False,0.8768,36
20,2,Little_Penguin,Little_Penguin,,Little_T_REX,Little_Penguin,Little_T_REX,Little_T_REX,Little_T_REX,Little_Penguin,Little_Penguin,Little_Penguin,Little_T_REX,Little_T_REX,Little_Penguin,Little_Penguin,Little_T_REX,,0.0044,1,6,False,True,False,False,0.1184,18,15,10,False,False,False,False,0.8772,36
21,2,Little_Penguin,Little_Penguin,,Little_T_REX,Little_Penguin,Little_T_REX,Little_T_REX,Little_T_REX,Little_Penguin,Little_Penguin,Little_Penguin,Little_T_REX,Little_Penguin,Little_Penguin,Little_Penguin,Little_T_REX,Little_T_REX paid Little_Penguin $1.$-1 remaining. Little_T_REX sold ICE CREAM PARLOUR to Little_Penguin. Little_Penguin paid Little_T_REX rent of 3. ,0.0008,3,8,False,True,False,False,0.0828,19,13,16,False,False,False,False,0.9164,35
22,2,Little_Penguin,Little_Penguin,,Little_T_REX,Little_Penguin,Little_T_REX,Little_T_REX,Little_T_REX,Little_Penguin,Little_Penguin,Little_Penguin,Little_T_REX,Little_Penguin,Little_Penguin,Little_Penguin,Little_Penguin,Little_T_REX paid Little_Penguin $3.$-1 remaining. Little_T_REX sold TACO TRUCK to Little_Penguin. Little_Penguin paid Little_T_REX rent of 4. ,0.0012,4,10,False,True,False,False,0.0492,19,12,19,False,False,False,False,0.9496,35
23,2,Little_Penguin,Little_Penguin,,Little_T_REX,Little_Penguin,Little_T_REX,Little_T_REX,Little_T_REX,Little_Penguin,Little_Penguin,Little_Penguin,Little_T_REX,Little_Penguin,Little_Penguin,Little_Penguin,Little_Penguin,Little_Penguin drew a chance card: PAY 2 TO BANK. ,0.0004,4,12,False,True,False,False,0.0684,19,10,21,False,False,False,False,0.9312,33
24,2,Little_Penguin,Little_Penguin,,Little_T_REX,Little_Penguin,Little_T_REX,Little_T_REX,Little_T_REX,Little_Penguin,Little_Penguin,Little_Penguin,Little_T_REX,Little_Penguin,Little_Penguin,Little_Penguin,Little_Penguin,Little_T_REX went to jail by landing on a GO TO JAIL Space. ,,4,6,True,True,False,False,0.094,19,12,0,False,False,False,False,0.906,35
25,2,Little_Penguin,Little_Penguin,,Little_T_REX,Little_Penguin,Little_T_REX,Little_T_REX,Little_T_REX,Little_Penguin,Little_Penguin,Little_Penguin,Little_T_REX,Little_Penguin,Little_Penguin,Little_Penguin,Little_Penguin,Little_T_REX used a GET_OUT_OF_JAIL_CARD card. Little_T_REX drew a chance card: FREE SPACE LIGHT BLUE RED. Little_T_REX's destination is FERRIS WHEEL. ,0.0004,4,13,False,False,False,False,0.1136,19,12,5,False,False,False,False,0.886,35
26,2,Little_Penguin,Little_Penguin,,Little_T_REX,Little_Penguin,Little_T_REX,Little_T_REX,Little_T_REX,Little_Penguin,Little_Penguin,Little_Penguin,Little_T_REX,Little_Penguin,Little_Penguin,Little_Penguin,Little_Penguin,Little_T_REX went to jail by landing on a GO TO JAIL Space. Little_Penguin paid Little_T_REX rent of 2. ,0.0012,6,6,True,False,False,False,0.1752,21,10,7,False,False,False,False,0.8236,33
27,2,Little_Penguin,Little_Penguin,,Little_T_REX,Little_Penguin,Little_T_REX,Little_T_REX,Little_T_REX,Little_Penguin,Little_Penguin,Little_Penguin,Little_T_REX,Little_Penguin,Little_Penguin,Little_Penguin,Little_Penguin,Little_T_REX paid Little_Penguin rent of 4. Little_Penguin paid Little_T_REX rent of 6. ,0.0008,7,11,False,False,False,False,0.2104,22,8,13,False,False,False,False,0.7888,31
28,2,Little_Penguin,Little_Penguin,,Little_T_REX,Little_Penguin,Little_T_REX,Little_T_REX,Little_T_REX,Little_Penguin,Little_Penguin,Little_Penguin,Little_T_REX,Little_Penguin,Little_Penguin,Little_Penguin,Little_Penguin,Little_T_REX drew a chance card: Little T-REX. Little_Penguin paid Little_T_REX rent of 6. ,0.0392,13,15,False,False,True,False,0.5696,28,2,14,False,False,False,False,0.3912,25
29,2,Little_T_REX,Little_Penguin,,Little_T_REX,Little_Penguin,Little_T_REX,Little_T_REX,Little_T_REX,Little_Penguin,Little_Penguin,Little_Penguin,Little_T_REX,Little_Penguin,Little_Penguin,Little_Penguin,Little_Penguin,Little_T_REX purchased BOARDWALK from Little_Penguin. Little_Penguin paid Little_T_REX rent of 4. ,0.0496,12,23,False,False,False,False,0.6752,32,3,19,False,False,False,False,0.2752,21
30,2,Little_T_REX,Little_Penguin,,Little_T_REX,Little_Penguin,Little_T_REX,Little_T_REX,Little_T_REX,Little_Penguin,Little_Penguin,Little_Penguin,Little_T_REX,Little_Penguin,Little_Penguin,Little_Penguin,Little_Penguin,Little_T_REX paid Little_Penguin rent of 2. Little_Penguin paid Little_T_REX rent of 5. ,0.0364,17,5,False,False,False,False,0.818,37,0,23,False,False,False,False,0.1456,18
31,2,Little_T_REX,Little_Penguin,,Little_T_REX,Little_Penguin,Little_T_REX,Little_T_REX,Little_T_REX,Little_Penguin,Little_Penguin,Little_Penguin,Little_T_REX,Little_Penguin,Little_Penguin,Little_Penguin,Little_Penguin,Little_T_REX drew a chance card: ADVANCE TO GO. ,0.0364,19,0,False,False,False,False,0.8496,39,2,5,False,False,False,False,0.114,20
32,2,Little_T_REX,Little_Penguin,,Little_T_REX,Little_Penguin,Little_T_REX,Little_T_REX,Little_T_REX,Little_Penguin,Little_Penguin,Little_Penguin,Little_T_REX,Little_Penguin,Little_Penguin,Little_Penguin,Little_Penguin,Little_T_REX paid Little_Penguin rent of 2. ,0.0496,17,2,False,False,False,False,0.8076,37,4,6,False,False,False,False,0.1428,22
33,2,Little_T_REX,Little_Penguin,,Little_T_REX,Little_Penguin,Little_T_REX,Little_T_REX,Little_T_REX,Little_Penguin,Little_Penguin,Little_Penguin,Little_T_REX,Little_Penguin,Little_Penguin,Little_Penguin,Little_Penguin,,0.054,17,6,False,False,False,False,0.814,37,4,11,False,False,False,False,0.132,22
34,2,Little_T_REX,Little_Penguin,,Little_T_REX,Little_Penguin,Little_T_REX,Little_T_REX,Little_T_REX,Little_Penguin,Little_Penguin,Little_Penguin,Little_T_REX,Little_Penguin,Little_Penguin,Little_Penguin,Little_Penguin,Little_T_REX paid Little_Penguin rent of 2. Little_Penguin paid Little_T_REX rent of 6. ,0.0388,21,8,False,False,False,False,0.8932,41,0,14,False,False,False,False,0.068,18
35,2,Little_T_REX,Little_Penguin,,Little_T_REX,Little_Penguin,Little_T_REX,Little_T_REX,Little_T_REX,Little_Penguin,Little_Penguin,Little_Penguin,Little_T_REX,Little_Penguin,Little_Penguin,Little_Penguin,Little_Penguin,Little_T_REX drew a chance card: MOVE FORWARD UP TO 5 SPACES. Little_Penguin drew a chance card: FREE SPACE LIGHT BLUE. Little_Penguin's destination is BAKERY. ,0.0324,21,14,False,False,False,False,0.9108,41,2,4,False,False,False,False,0.0568,20
36,2,Little_T_REX,Little_Penguin,,Little_T_REX,Little_Penguin,Little_T_REX,Little_T_REX,Little_T_REX,Little_Penguin,Little_Penguin,Little_Penguin,Little_T_REX,Little_Penguin,Little_Penguin,Little_Penguin,Little_Penguin,,0.0412,21,19,False,False,False,False,0.9068,41,2,10,False,False,False,False,0.052,20
37,2,Little_T_REX,Little_Penguin,,Little_T_REX,Little_Penguin,Little_T_REX,Little_T_REX,Little_T_REX,Little_Penguin,Little_Penguin,Little_Penguin,Little_T_REX,Little_T_REX,Little_T_REX,Little_Penguin,Little_Penguin,Little_T_REX paid Little_Penguin rent of 2. Little_Penguin paid Little_T_REX $4.$-2 remaining. Little_Penguin sold ICE CREAM PARLOUR to Little_T_REX. Little_Penguin sold BAKERY to Little_T_REX. ,0.0064,25,1,False,False,False,False,0.9888,47,0,13,False,False,False,False,0.0048,16
38,2,Little_T_REX,Little_Penguin,,Little_T_REX,Little_Penguin,Little_T_REX,Little_T_REX,Little_T_REX,Little_T_REX,Little_T_REX,Little_Penguin,Little_T_REX,Little_T_REX,Little_T_REX,Little_T_REX,Little_T_REX,Little_Penguin drew a chance card: ADVANCE TO BOARDWALK. Little_Penguin paid Little_T_REX $0.$-5 remaining. Little_Penguin sold PIZZA HOUSE to Little_T_REX. Little_Penguin sold TACO TRUCK to Little_T_REX. Little_Penguin sold SWIMMING POOL to Little_T_REX. Little_Penguin sold GO-KARTS to Little_T_REX. ,,24,5,False,False,False,False,1.0,52,1,23,False,False,False,False,,11
39,2,Little_T_REX,Little_Penguin,,Little_T_REX,Little_Penguin,Little_T_REX,Little_T_REX,Little_T_REX,Little_T_REX,Little_T_REX,Little_Penguin,Little_T_REX,Little_T_REX,Little_T_REX,Little_T_REX,Little_T_REX,Little_Penguin paid Little_T_REX rent of 2. ,,26,11,False,False,False,False,1.0,54,1,2,False,False,False,False,,11
40,2,Little_T_REX,Little_Penguin,,Little_T_REX,Little_Penguin,Little_T_REX,Little_T_REX,Little_T_REX,Little_T_REX,Little_T_REX,Little_T_REX,Little_T_REX,Little_T_REX,Little_T_REX,Little_T_REX,Little_T_REX,Little_Penguin paid Little_T_REX $1.$-1 remaining. Little_Penguin sold LIBRARY to Little_T_REX. ,,26,12,False,False,False,False,1.0,56,1,7,False,False,False,False,,9
41,2,Little_T_REX,Little_Penguin,,Little_T_REX,Little_T_REX,Little_T_REX,Little_T_REX,Little_T_REX,Little_T_REX,Little_T_REX,Little_T_REX,Little_T_REX,Little_T_REX,Little_T_REX,Little_T_REX,Little_T_REX,Little_T_REX drew a chance card: ADVANCE TO GO KARTS. Little_Penguin paid Little_T_REX $1.$-3 remaining. Little_Penguin sold PET SHOP to Little_T_REX. ,,29,10,False,False,False,False,1.0,62,0,10,False,False,False,False,,5
42,2,Little_T_REX,Little_T_REX,,Little_T_REX,Little_T_REX,Little_T_REX,Little_T_REX,Little_T_REX,Little_T_REX,Little_T_REX,Little_T_REX,Little_T_REX,Little_T_REX,Little_T_REX,Little_T_REX,Little_T_REX,Little_Penguin paid Little_T_REX $0.$-4 remaining. Little_Penguin sold PARK LANE to Little_T_REX. ,,28,12,False,False,False,False,1.0,66,1,11,False,False,False,False,,1
43,2,Little_T_REX,Little_T_REX,,Little_T_REX,Little_T_REX,Little_T_REX,Little_T_REX,Little_T_REX,Little_T_REX,Little_T_REX,Little_T_REX,Little_T_REX,Little_T_REX,Little_T_REX,Little_T_REX,Little_T_REX,Little_Penguin paid Little_T_REX $1.$-5 remaining. Little_Penguin is bankrupt. ,,29,14,False,False,False,False,1.0,67,-5,16,False,False,False,True,,-5
