,players,BOARDWALK_owner,PARK LANE_owner,THE ZOO_owner,AQUARIUM_owner,PET SHOP_owner,TOY SHOP_owner,ROLLER COASTER_owner,FERRIS WHEEL_owner,SWIMMING POOL_owner,GO-KARTS_owner,LIBRARY_owner,MUSEUM_owner,ICE CREAM PARLOUR_owner,BAKERY_owner,PIZZA HOUSE_owner,TACO TRUCK_owner,notes,draw_win%,Little_T_REX_cash,Little_T_REX_pos,Little_T_REX_in_jail,Little_T_REX_get_out_of_jail,Little_T_REX_chance_move,Little_T_REX_bankrupt,Little_T_REX_win%,Little_T_REX_power,Little_Penguin_cash,Little_Penguin_pos,Little_Penguin_in_jail,Little_Penguin_get_out_of_jail,Little_Penguin_chance_move,Little_Penguin_bankrupt,Little_Penguin_win%,Little_Penguin_power,Little_Scottie_cash,Little_Scottie_pos,Little_Scottie_in_jail,Little_Scottie_get_out_of_jail,Little_Scottie_chance_move,Little_Scottie_bankrupt,Little_Scottie_win%,Little_Scottie_power
10,3,Little_T_REX,Little_Scottie,Little_Scottie,,Little_T_REX,Little_T_REX,Little_Scottie,Little_Penguin,,Little_Penguin,,Little_T_REX,Little_Penguin,Little_Penguin,Little_Penguin,Little_Penguin,Little_T_REX drew a chance card: MOVE FORWARD 1 OR TAKE ANOTHER. Little_T_REX picked a new card instead of moving forward. Little_T_REX drew a chance card: GET OUT OF JAIL FREE. Little_Penguin purchased TACO TRUCK from the Bank. Little_Scottie paid Little_Penguin $1.$-1 remaining. Little_Scottie sold PIZZA HOUSE to Little_Penguin. ,0.0216,27,9,False,True,False,False,0.9036,40,4,1,False,False,False,False,0.0568,13,0,10,False,False,False,False,0.018,12
11,3,Little_T_REX,Little_Scottie,Little_Scottie,,Little_T_REX,Little_T_REX,Little_Penguin,Little_Penguin,,Little_Penguin,Little_T_REX,Little_T_REX,Little_Penguin,Little_Penguin,Little_Penguin,Little_Penguin,Little_T_REX drew a chance card: FREE SPACE PINK DARK BLUE. Little_T_REX's destination is LIBRARY. Little_T_REX purchased LIBRARY from the Bank. Little_Scottie paid Little_Penguin $0.$-3 remaining. Little_Scottie sold ROLLER COASTER to Little_Penguin. ,0.022,27,8,False,True,False,False,0.8542,42,4,5,False,False,False,False,0.1222,16,0,13,False,False,False,False,0.0016,9
12,3,Little_T_REX,Little_T_REX,Little_T_REX,,Little_T_REX,Little_T_REX,Little_Penguin,Little_Penguin,,Little_Penguin,Little_T_REX,Little_T_REX,Little_Penguin,Little_Penguin,Little_Penguin,Little_Penguin,Little_T_REX paid Little_Penguin rent of 6. Little_Scottie paid Little_T_REX $0.$-6 remaining. Little_Scottie sold THE ZOO to Little_T_REX. Little_Scottie sold PARK LANE to Little_T_REX. ,0.0041,18,13,False,True,False,False,0.97545,42,10,10,False,False,False,False,0.02045,22,3,16,False,False,False,False,,3
13,3,Little_T_REX,Little_T_REX,Little_T_REX,,Little_T_REX,Little_T_REX,Little_Penguin,Little_Penguin,,Little_Penguin,Little_T_REX,Little_T_REX,Little_Penguin,Little_Penguin,Little_Penguin,Little_Penguin,Little_T_REX paid Little_Penguin rent of 6. Little_Penguin paid Little_T_REX rent of 6. Little_Scottie paid Little_T_REX $3.$-1 remaining. Little_Scottie is bankrupt. ,0.0025,21,14,False,True,False,False,0.9883,45,10,16,False,False,False,False,0.0092,22,-1,20,False,False,False,True,,-1
14,3,Little_T_REX,Little_T_REX,Little_T_REX,Little_T_REX,Little_T_REX,Little_T_REX,Little_Penguin,Little_Penguin,,Little_Penguin,Little_T_REX,Little_T_REX,Little_Penguin,Little_Penguin,Little_Penguin,Little_Penguin,Little_T_REX purchased AQUARIUM from the Bank. Little_Penguin went to jail by landing on a GO TO JAIL Space. ,,17,19,False,True,False,False,0.996,45,10,6,True,False,False,False,0.004,22,-1,20,False,False,False,True,,-1
15,3,Little_T_REX,Little_T_REX,Little_T_REX,Little_T_REX,Little_T_REX,Little_T_REX,Little_Penguin,Little_Penguin,Little_Penguin,Little_Penguin,Little_T_REX,Little_T_REX,Little_Penguin,Little_Penguin,Little_Penguin,Little_Penguin,Little_T_REX paid Little_Penguin rent of 2. Little_Penguin drew a chance card: MOVE FORWARD UP TO 5 SPACES. Little_Penguin purchased SWIMMING POOL from the Bank. ,,17,1,False,True,False,False,0.97965,45,9,11,False,False,False,False,0.02035,23,-1,20,False,False,False,True,,-1
16,3,Little_T_REX,Little_T_REX,Little_T_REX,Little_T_REX,Little_T_REX,Little_T_REX,Little_Penguin,Little_Penguin,Little_Penguin,Little_Penguin,Little_T_REX,Little_T_REX,Little_Penguin,Little_Penguin,Little_Penguin,Little_Penguin,,,17,6,False,True,False,False,0.9868,45,9,13,False,False,False,False,0.0132,23,-1,20,False,False,False,True,,-1
17,3,Little_T_REX,Little_T_REX,Little_T_REX,Little_T_REX,Little_T_REX,Little_T_REX,Little_Penguin,Little_Penguin,Little_Penguin,Little_Penguin,Little_T_REX,Little_T_REX,Little_Penguin,Little_Penguin,Little_Penguin,Little_Penguin,Little_Penguin drew a chance card: PAY 2 TO BANK. ,,17,12,False,True,False,False,0.98205,45,7,15,False,False,False,False,0.01795,21,-1,20,False,False,False,True,,-1
18,3,Little_T_REX,Little_T_REX,Little_T_REX,Little_T_REX,Little_T_REX,Little_T_REX,Little_Penguin,Little_Penguin,Little_Penguin,Little_Penguin,Little_T_REX,Little_T_REX,Little_Penguin,Little_Penguin,Little_Penguin,Little_Penguin,Little_T_REX paid Little_Penguin rent of 6. Little_Penguin paid Little_T_REX rent of 8. ,0.0008,19,13,False,True,False,False,0.9896,47,5,19,False,False,False,False,0.0096,19,-1,20,False,False,False,True,,-1
19,3,Little_T_REX,Little_T_REX,Little_T_REX,Little_T_REX,Little_T_REX,Little_T_REX,Little_Penguin,Little_Penguin,Little_Penguin,Little_Penguin,Little_T_REX,Little_T_REX,Little_Penguin,Little_Penguin,Little_Penguin,Little_Penguin,Little_T_REX drew a chance card: ADVANCE TO GO KARTS. Little_T_REX paid Little_Penguin rent of 4. Little_Penguin paid Little_T_REX rent of 8. ,,25,10,False,True,False,False,0.9992,53,1,20,False,False,False,False,0.0008,15,-1,20,False,False,False,True,,-1
20,3,Little_T_REX,Little_T_REX,Little_T_REX,Little_T_REX,Little_T_REX,Little_T_REX,Little_Penguin,Little_Penguin,Little_Penguin,Little_Penguin,Little_T_REX,Little_T_REX,Little_Penguin,Little_Penguin,Little_Penguin,Little_Penguin,Little_T_REX drew a chance card: FREE SPACE RED. Little_T_REX's destination is FERRIS WHEEL. Little_T_REX paid Little_Penguin rent of 6. ,0.0016,21,13,False,True,False,False,0.9944,49,9,2,False,False,False,False,0.004,23,-1,20,False,False,False,True,,-1
21,3,Little_T_REX,Little_T_REX,Little_T_REX,Little_T_REX,Little_T_REX,Little_T_REX,Little_Penguin,Little_Penguin,Little_Penguin,Little_Penguin,Little_T_REX,Little_T_REX,Little_Penguin,Little_Penguin,Little_Penguin,Little_Penguin,Little_T_REX drew a chance card: FREE SPACE ORANGE GREEN. Little_T_REX's destination is AQUARIUM. ,,21,19,False,True,False,False,0.99685,49,9,6,False,False,False,False,0.00315,23,-1,20,False,False,False,True,,-1
22,3,Little_T_REX,Little_T_REX,Little_T_REX,Little_T_REX,Little_T_REX,Little_T_REX,Little_Penguin,Little_Penguin,Little_Penguin,Little_Penguin,Little_T_REX,Little_T_REX,Little_Penguin,Little_Penguin,Little_Penguin,Little_Penguin,Little_T_REX paid Little_Penguin rent of 2. ,0.0008,21,1,False,True,False,False,0.99155,49,11,11,False,False,False,False,0.00765,25,-1,20,False,False,False,True,,-1
23,3,Little_T_REX,Little_T_REX,Little_T_REX,Little_T_REX,Little_T_REX,Little_T_REX,Little_Penguin,Little_Penguin,Little_Penguin,Little_Penguin,Little_T_REX,Little_T_REX,Little_Penguin,Little_Penguin,Little_Penguin,Little_Penguin,Little_Penguin drew a chance card: FREE SPACE LIGHT BLUE RED. Little_Penguin's destination is FERRIS WHEEL. ,0.0016,21,7,False,True,False,False,0.992,49,13,13,False,False,False,False,0.0064,27,-1,20,False,False,False,True,,-1
24,3,Little_T_REX,Little_T_REX,Little_T_REX,Little_T_REX,Little_T_REX,Little_T_REX,Little_Penguin,Little_Penguin,Little_Penguin,Little_Penguin,Little_T_REX,Little_T_REX,Little_Penguin,Little_Penguin,Little_Penguin,Little_Penguin,Little_T_REX paid Little_Penguin rent of 4. Little_Penguin paid Little_T_REX rent of 8. ,0.0008,25,11,False,True,False,False,0.99685,53,9,19,False,False,False,False,0.00235,23,-1,20,False,False,False,True,,-1
25,3,Little_T_REX,Little_T_REX,Little_T_REX,Little_T_REX,Little_T_REX,Little_T_REX,Little_Penguin,Little_Penguin,Little_Penguin,Little_Penguin,Little_T_REX,Little_T_REX,Little_Penguin,Little_Penguin,Little_Penguin,Little_Penguin,Little_T_REX drew a chance card: Little Scottie. ,,25,15,False,True,False,False,0.9984,53,11,1,False,False,False,False,0.0016,25,-1,20,False,False,True,True,,-1
26,3,Little_T_REX,Little_T_REX,Little_T_REX,Little_T_REX,Little_T_REX,Little_T_REX,Little_Penguin,Little_Penguin,Little_Penguin,Little_Penguin,Little_T_REX,Little_T_REX,Little_Penguin,Little_Penguin,Little_Penguin,Little_Penguin,,0.00115,25,20,False,True,False,False,0.99485,53,11,2,False,False,False,False,0.004,25,-1,20,False,False,True,True,,-1
27,3,Little_T_REX,Little_T_REX,Little_T_REX,Little_T_REX,Little_T_REX,Little_T_REX,Little_Penguin,Little_Penguin,Little_Penguin,Little_Penguin,Little_T_REX,Little_T_REX,Little_Penguin,Little_Penguin,Little_Penguin,Little_Penguin,,0.0016,27,0,False,True,False,False,0.9976,55,11,6,False,False,False,False,0.0008,25,-1,20,False,False,True,True,,-1
28,3,Little_T_REX,Little_T_REX,Little_T_REX,Little_T_REX,Little_T_REX,Little_T_REX,Little_Penguin,Little_Penguin,Little_Penguin,Little_Penguin,Little_T_REX,Little_T_REX,Little_Penguin,Little_Penguin,Little_Penguin,Little_Penguin,,,27,6,False,True,False,False,0.9992,55,11,10,False,False,False,False,0.0008,25,-1,20,False,False,True,True,,-1
29,3,Little_T_REX,Little_T_REX,Little_T_REX,Little_T_REX,Little_T_REX,Little_T_REX,Little_Penguin,Little_Penguin,Little_Penguin,Little_Penguin,Little_T_REX,Little_T_REX,Little_Penguin,Little_Penguin,Little_Penguin,Little_Penguin,Little_T_REX drew a chance card: FREE SPACE LIGHT BLUE. Little_T_REX's destination is BAKERY. Little_T_REX paid Little_Penguin rent of 2. Little_Penguin drew a chance card: Little Ducky. ,0.0024,27,4,False,True,False,False,0.996,55,13,15,False,False,False,False,0.0016,27,-1,20,False,False,True,True,,-1
30,3,Little_T_REX,Little_T_REX,Little_T_REX,Little_T_REX,Little_T_REX,Little_T_REX,Little_Penguin,Little_Penguin,Little_Penguin,Little_Penguin,Little_T_REX,Little_T_REX,Little_Penguin,Little_Penguin,Little_Penguin,Little_Penguin,Little_T_REX paid Little_Penguin rent of 4. Little_Penguin paid Little_T_REX rent of 6. ,0.0016,29,10,False,True,False,False,0.996,57,11,17,False,False,False,False,0.0024,25,-1,20,False,False,True,True,,-1
31,3,Little_T_REX,Little_T_REX,Little_T_REX,Little_T_REX,Little_T_REX,Little_T_REX,Little_Penguin,Little_Penguin,Little_Penguin,Little_Penguin,Little_T_REX,Little_T_REX,Little_Penguin,Little_Penguin,Little_Penguin,Little_Penguin,Little_T_REX paid Little_Penguin rent of 6. Little_Penguin paid Little_T_REX rent of 8. ,,31,14,False,True,False,False,1.0,59,9,20,False,False,False,False,,23,-1,20,False,False,True,True,,-1
32,3,Little_T_REX,Little_T_REX,Little_T_REX,Little_T_REX,Little_T_REX,Little_T_REX,Little_Penguin,Little_Penguin,Little_Penguin,Little_Penguin,Little_T_REX,Little_T_REX,Little_Penguin,Little_Penguin,Little_Penguin,Little_Penguin,,0.0008,31,20,False,True,False,False,0.9992,59,11,0,False,False,False,False,,25,-1,20,False,False,True,True,,-1
33,3,Little_T_REX,Little_T_REX,Little_T_REX,Little_T_REX,Little_T_REX,Little_T_REX,Little_Penguin,Little_Penguin,Little_Penguin,Little_Penguin,Little_T_REX,Little_T_REX,Little_Penguin,Little_Penguin,Little_Penguin,Little_Penguin,,0.0008,31,23,False,True,False,False,0.9976,59,11,2,False,False,False,False,0.0016,25,-1,20,False,False,True,True,,-1
34,3,Little_T_REX,Little_T_REX,Little_T_REX,Little_T_REX,Little_T_REX,Little_T_REX,Little_Penguin,Little_Penguin,Little_Penguin,Little_Penguin,Little_T_REX,Little_T_REX,Little_Penguin,Little_Penguin,Little_Penguin,Little_Penguin,Little_T_REX paid Little_Penguin rent of 2. Little_Penguin paid Little_T_REX rent of 4. ,,35,5,False,True,False,False,1.0,63,9,8,False,False,False,False,,23,-1,20,False,False,True,True,,-1
35,3,Little_T_REX,Little_T_REX,Little_T_REX,Little_T_REX,Little_T_REX,Little_T_REX,Little_Penguin,Little_Penguin,Little_Penguin,Little_Penguin,Little_T_REX,Little_T_REX,Little_Penguin,Little_Penguin,Little_Penguin,Little_Penguin,Little_T_REX paid Little_Penguin rent of 4. ,0.0008,31,10,False,True,False,False,0.9984,59,13,10,False,False,False,False,0.0008,27,-1,20,False,False,True,True,,-1
36,3,Little_T_REX,Little_T_REX,Little_T_REX,Little_T_REX,Little_T_REX,Little_T_REX,Little_Penguin,Little_Penguin,Little_Penguin,Little_Penguin,Little_T_REX,Little_T_REX,Little_Penguin,Little_Penguin,Little_Penguin,Little_Penguin,,0.00125,31,16,False,True,False,False,0.99875,59,13,12,False,False,False,False,,27,-1,20,False,False,True,True,,-1
37,3,Little_T_REX,Little_T_REX,Little_T_REX,Little_T_REX,Little_T_REX,Little_T_REX,Little_Penguin,Little_Penguin,Little_Penguin,Little_Penguin,Little_T_REX,Little_T_REX,Little_Penguin,Little_Penguin,Little_Penguin,Little_Penguin,Little_Penguin paid Little_T_REX rent of 6. ,0.0008,37,20,False,True,False,False,0.9992,65,7,17,False,False,False,False,,21,-1,20,False,False,True,True,,-1
38,3,Little_T_REX,Little_T_REX,Little_T_REX,Little_T_REX,Little_T_REX,Little_T_REX,Little_Penguin,Little_Penguin,Little_Penguin,Little_Penguin,Little_T_REX,Little_T_REX,Little_T_REX,Little_T_REX,Little_T_REX,Little_Penguin,Little_Penguin paid Little_T_REX $7.$-3 remaining. Little_Penguin sold ICE CREAM PARLOUR to Little_T_REX. Little_Penguin sold BAKERY to Little_T_REX. Little_Penguin sold PIZZA HOUSE to Little_T_REX. ,,44,22,False,True,False,False,1.0,75,0,23,False,False,False,False,,11,-1,20,False,False,True,True,,-1
39,3,Little_T_REX,Little_T_REX,Little_T_REX,Little_T_REX,Little_T_REX,Little_T_REX,Little_Penguin,Little_Penguin,Little_Penguin,Little_Penguin,Little_T_REX,Little_T_REX,Little_T_REX,Little_T_REX,Little_T_REX,Little_Penguin,Little_Penguin paid Little_T_REX rent of 1. ,,47,0,False,True,False,False,1.0,78,1,2,False,False,False,False,,12,-1,20,False,False,True,True,,-1
40,3,Little_T_REX,Little_T_REX,Little_T_REX,Little_T_REX,Little_T_REX,Little_T_REX,Little_Penguin,Little_Penguin,Little_Penguin,Little_Penguin,Little_T_REX,Little_T_REX,Little_T_REX,Little_T_REX,Little_T_REX,Little_Penguin,,,47,4,False,True,False,False,1.0,78,1,6,False,False,False,False,,12,-1,20,False,False,True,True,,-1
41,3,Little_T_REX,Little_T_REX,Little_T_REX,Little_T_REX,Little_T_REX,Little_T_REX,Little_Penguin,Little_Penguin,Little_Penguin,Little_Penguin,Little_T_REX,Little_T_REX,Little_T_REX,Little_T_REX,Little_T_REX,Little_Penguin,,,47,6,False,True,False,False,1.0,78,1,10,False,False,False,False,,12,-1,20,False,False,True,True,,-1
42,3,Little_T_REX,Little_T_REX,Little_T_REX,Little_T_REX,Little_T_REX,Little_T_REX,Little_Penguin,Little_Penguin,Little_Penguin,Little_Penguin,Little_T_REX,Little_T_REX,Little_T_REX,Little_T_REX,Little_T_REX,Little_Penguin,Little_T_REX drew a chance card: FREE SPACE ORANGE. Little_T_REX's destination is GO-KARTS. Little_T_REX paid Little_Penguin rent of 4. ,,43,10,False,True,False,False,1.0,74,5,12,False,False,False,False,,16,-1,20,False,False,True,True,,-1
43,3,Little_T_REX,Little_T_REX,Little_T_REX,Little_T_REX,Little_T_REX,Little_T_REX,Little_Penguin,Little_Penguin,Little_Penguin,Little_Penguin,Little_T_REX,Little_T_REX,Little_T_REX,Little_T_REX,Little_T_REX,Little_Penguin,Little_Penguin went to jail by landing on a GO TO JAIL Space. ,,43,12,False,True,False,False,1.0,74,5,6,True,False,False,False,,16,-1,20,False,False,True,True,,-1
44,3,Little_T_REX,Little_T_REX,Little_T_REX,Little_T_REX,Little_T_REX,Little_T_REX,Little_Penguin,Little_Penguin,Little_Penguin,Little_Penguin,Little_T_REX,Little_T_REX,Little_T_REX,Little_T_REX,Little_T_REX,Little_Penguin,Little_T_REX paid Little_Penguin rent of 6. Little_Penguin paid Little_T_REX rent of 4. ,,41,14,False,True,False,False,1.0,72,6,7,False,False,False,False,,17,-1,20,False,False,True,True,,-1
45,3,Little_Penguin,Little_T_REX,Little_T_REX,Little_T_REX,Little_T_REX,Little_T_REX,Little_Penguin,Little_Penguin,Little_Penguin,Little_Penguin,Little_T_REX,Little_T_REX,Little_T_REX,Little_T_REX,Little_T_REX,Little_Penguin,Little_T_REX drew a chance card: Little Penguin. Little_Penguin purchased BOARDWALK from Little_T_REX. ,0.0008,46,15,False,True,False,False,0.9992,72,1,23,False,False,False,False,,17,-1,20,False,False,True,True,,-1
46,3,Little_Penguin,Little_T_REX,Little_T_REX,Little_T_REX,Little_T_REX,Little_T_REX,Little_Penguin,Little_Penguin,Little_Penguin,Little_Penguin,Little_T_REX,Little_T_REX,Little_T_REX,Little_T_REX,Little_T_REX,Little_Penguin,,0.00075,46,20,False,True,False,False,0.99925,72,3,1,False,False,False,False,,19,-1,20,False,False,True,True,,-1
47,3,Little_Penguin,Little_T_REX,Little_T_REX,Little_T_REX,Little_T_REX,Little_T_REX,Little_Penguin,Little_Penguin,Little_Penguin,Little_Penguin,Little_T_REX,Little_T_REX,Little_T_REX,Little_T_REX,Little_T_REX,Little_T_REX,Little_Penguin paid Little_T_REX $3.$-1 remaining. Little_Penguin sold TACO TRUCK to Little_T_REX. ,0.0008,51,2,False,True,False,False,0.9992,78,0,7,False,False,False,False,,15,-1,20,False,False,True,True,,-1
48,3,Little_Penguin,Little_T_REX,Little_T_REX,Little_T_REX,Little_T_REX,Little_T_REX,Little_Penguin,Little_Penguin,Little_Penguin,Little_Penguin,Little_T_REX,Little_T_REX,Little_T_REX,Little_T_REX,Little_T_REX,Little_T_REX,,,51,7,False,True,False,False,1.0,78,0,11,False,False,False,False,,15,-1,20,False,False,True,True,,-1
49,3,Little_Penguin,Little_T_REX,Little_T_REX,Little_T_REX,Little_T_REX,Little_T_REX,Little_Penguin,Little_Penguin,Little_Penguin,Little_Penguin,Little_T_REX,Little_T_REX,Little_T_REX,Little_T_REX,Little_T_REX,Little_T_REX,Little_T_REX paid Little_Penguin rent of 4. ,0.0008,47,11,False,True,False,False,0.9992,74,4,12,False,False,False,False,,19,-1,20,False,False,True,True,,-1
50,3,Little_Penguin,Little_T_REX,Little_T_REX,Little_T_REX,Little_T_REX,Little_T_REX,Little_Penguin,Little_Penguin,Little_Penguin,Little_Penguin,Little_T_REX,Little_T_REX,Little_T_REX,Little_T_REX,Little_T_REX,Little_T_REX,Little_Penguin drew a chance card: GET 2 FROM BANK. ,,47,16,False,True,False,False,0.9992,74,6,15,False,False,False,False,0.0008,21,-1,20,False,False,True,True,,-1
51,3,Little_Penguin,Little_T_REX,Little_T_REX,Little_T_REX,Little_T_REX,Little_T_REX,Little_Penguin,Little_Penguin,Little_T_REX,Little_Penguin,Little_T_REX,Little_T_REX,Little_T_REX,Little_T_REX,Little_T_REX,Little_T_REX,Little_Penguin paid Little_T_REX $6.$-2 remaining. Little_Penguin sold SWIMMING POOL to Little_T_REX. ,,53,17,False,True,False,False,1.0,82,0,19,False,False,False,False,,13,-1,20,False,False,True,True,,-1
52,3,Little_Penguin,Little_T_REX,Little_T_REX,Little_T_REX,Little_T_REX,Little_T_REX,Little_Penguin,Little_Penguin,Little_T_REX,Little_Penguin,Little_T_REX,Little_T_REX,Little_T_REX,Little_T_REX,Little_T_REX,Little_T_REX,Little_T_REX drew a chance card: GET 1 FROM EVERYONE. Little_Penguin paid Little_T_REX rent of 2. ,,55,21,False,True,False,False,1.0,84,0,1,False,False,False,False,,13,-1,20,False,False,True,True,,-1
53,3,Little_Penguin,Little_T_REX,Little_T_REX,Little_T_REX,Little_T_REX,Little_T_REX,Little_Penguin,Little_Penguin,Little_T_REX,Little_Penguin,Little_T_REX,Little_T_REX,Little_T_REX,Little_T_REX,Little_T_REX,Little_T_REX,Little_T_REX drew a chance card: FREE SPACE BROWN YELLOW. Little_T_REX's destination is TOY SHOP. ,,57,16,False,True,False,False,1.0,86,0,6,False,False,False,False,,13,-1,20,False,False,True,True,,-1
54,3,Little_Penguin,Little_T_REX,Little_T_REX,Little_T_REX,Little_T_REX,Little_T_REX,Little_Penguin,Little_Penguin,Little_T_REX,Little_Penguin,Little_T_REX,Little_T_REX,Little_T_REX,Little_T_REX,Little_T_REX,Little_T_REX,Little_T_REX drew a chance card: ADVANCE TO GO. ,,59,0,False,True,False,False,1.0,88,0,12,False,False,False,False,,13,-1,20,False,False,True,True,,-1
55,3,Little_Penguin,Little_T_REX,Little_T_REX,Little_T_REX,Little_T_REX,Little_T_REX,Little_Penguin,Little_Penguin,Little_T_REX,Little_Penguin,Little_T_REX,Little_T_REX,Little_T_REX,Little_T_REX,Little_T_REX,Little_T_REX,Little_Penguin drew a chance card: Little T-REX. ,,59,6,False,True,True,False,1.0,88,0,15,False,False,False,False,,13,-1,20,False,False,True,True,,-1
56,3,Little_T_REX,Little_T_REX,Little_T_REX,Little_T_REX,Little_T_REX,Little_T_REX,Little_T_REX,Little_Penguin,Little_T_REX,Little_T_REX,Little_T_REX,Little_T_REX,Little_T_REX,Little_T_REX,Little_T_REX,Little_T_REX,Little_T_REX purchased BOARDWALK from Little_Penguin. Little_Penguin paid Little_T_REX $5.$-3 remaining. Little_Penguin sold GO-KARTS to Little_T_REX. Little_Penguin sold ROLLER COASTER to Little_T_REX. ,,57,23,False,True,False,False,1.0,96,2,19,False,False,False,False,,5,-1,20,False,False,True,True,,-1
57,3,Little_T_REX,Little_T_REX,Little_T_REX,Little_T_REX,Little_T_REX,Little_T_REX,Little_T_REX,Little_Penguin,Little_T_REX,Little_T_REX,Little_T_REX,Little_T_REX,Little_T_REX,Little_T_REX,Little_T_REX,Little_T_REX,,,59,0,False,True,False,False,1.0,98,4,0,False,False,False,False,,7,-1,20,False,False,True,True,,-1
