,players,BOARDWALK_owner,PARK LANE_owner,THE ZOO_owner,AQUARIUM_owner,PET SHOP_owner,TOY SHOP_owner,ROLLER COASTER_owner,FERRIS WHEEL_owner,SWIMMING POOL_owner,GO-KARTS_owner,LIBRARY_owner,MUSEUM_owner,ICE CREAM PARLOUR_owner,BAKERY_owner,PIZZA HOUSE_owner,TACO TRUCK_owner,notes,draw_win%,Little_T_REX_cash,Little_T_REX_pos,Little_T_REX_in_jail,Little_T_REX_get_out_of_jail,Little_T_REX_chance_move,Little_T_REX_bankrupt,Little_T_REX_win%,Little_T_REX_power,Little_Penguin_cash,Little_Penguin_pos,Little_Penguin_in_jail,Little_Penguin_get_out_of_jail,Little_Penguin_chance_move,Little_Penguin_bankrupt,Little_Penguin_win%,Little_Penguin_power,Little_Scottie_cash,Little_Scottie_pos,Little_Scottie_in_jail,Little_Scottie_get_out_of_jail,Little_Scottie_chance_move,Little_Scottie_bankrupt,Little_Scottie_win%,Little_Scottie_power
12,3,,Little_Penguin,Little_T_REX,Little_Penguin,Little_Scottie,Little_Scottie,,Little_Penguin,Little_Scottie,Little_Penguin,,,Little_Penguin,Little_Scottie,Little_Scottie,Little_Penguin,Little_T_REX drew a chance card: GET OUT OF JAIL FREE. Little_Penguin drew a chance card: FREE SPACE ORANGE GREEN. Little_Penguin's destination is AQUARIUM. Little_Scottie paid Little_Penguin rent of 5. ,0.078,1,21,False,True,False,False,,5,25,19,False,False,False,False,0.718,41,10,22,False,False,False,False,0.204,20
13,3,,Little_Penguin,Little_T_REX,Little_Penguin,Little_Scottie,Little_Scottie,,Little_Penguin,Little_Scottie,Little_Penguin,,,Little_Penguin,Little_Scottie,Little_Scottie,Little_Penguin,Little_T_REX paid Little_Scottie rent of 1. ,0.0832,2,2,False,True,False,False,0.0008,6,27,1,False,False,False,False,0.7184,43,13,0,False,False,False,False,0.1976,23
14,3,,Little_Penguin,Little_T_REX,Little_Penguin,Little_Scottie,Little_Scottie,,Little_Penguin,Little_Scottie,Little_Penguin,,,Little_Penguin,Little_Scottie,Little_Scottie,Little_Penguin,Little_T_REX paid Little_Penguin rent of 1. Little_Penguin paid Little_Scottie rent of 1. Little_Scottie paid Little_Penguin rent of 1. ,0.0844,1,5,False,True,False,False,,5,28,2,False,False,False,False,0.7196,44,13,1,False,False,False,False,0.196,23
15,3,,Little_Penguin,Little_Scottie,Little_Penguin,Little_Scottie,Little_Scottie,Little_Scottie,Little_Penguin,Little_Scottie,Little_Penguin,,,Little_Penguin,Little_Scottie,Little_Scottie,Little_Penguin,Little_T_REX paid Little_Scottie $1.$-1 remaining. Little_T_REX sold THE ZOO to Little_Scottie. Little_Scottie drew a chance card: FREE SPACE LIGHT BLUE RED. Little_Scottie's destination is ROLLER COASTER. Little_Scottie purchased ROLLER COASTER from the Bank. ,0.1608,3,11,False,True,False,False,,3,28,6,False,False,False,False,0.3004,44,8,14,False,False,False,False,0.5388,25
16,3,,Little_Penguin,Little_Scottie,Little_Penguin,Little_Scottie,Little_Scottie,Little_Scottie,Little_Penguin,Little_Scottie,Little_Penguin,,,Little_Penguin,Little_Scottie,Little_Scottie,Little_Penguin,Little_Scottie drew a chance card: GET 1 FROM EVERYONE. ,0.1344,3,12,False,True,False,False,,3,28,12,False,False,False,False,0.3184,44,8,15,False,False,False,False,0.5472,25
17,3,,Little_Penguin,Little_Scottie,Little_Penguin,Little_Scottie,Little_Scottie,Little_Scottie,Little_Penguin,Little_Scottie,Little_Penguin,,,Little_Penguin,Little_Scottie,Little_Scottie,Little_Penguin,Little_T_REX paid Little_Penguin rent of 3. Little_Penguin paid Little_Scottie rent of 6. ,0.15,0,13,False,True,False,False,,0,25,17,False,False,False,False,0.356,41,14,16,False,False,False,False,0.494,31
18,3,,Little_Penguin,Little_Scottie,Little_Penguin,Little_Scottie,Little_Scottie,Little_Scottie,Little_Penguin,Little_Scottie,Little_Penguin,,,Little_Penguin,Little_Scottie,Little_Scottie,Little_Penguin,Little_T_REX paid Little_Scottie $0.$-3 remaining. Little_T_REX is bankrupt. Little_Penguin paid Little_Scottie rent of 4. Little_Scottie went to jail by landing on a GO TO JAIL Space. ,0.1544,-3,14,False,True,False,True,,-3,21,20,False,False,False,False,0.2628,37,18,6,True,False,False,False,0.5828,35
19,3,,Little_Penguin,Little_Scottie,Little_Penguin,Little_Scottie,Little_Scottie,Little_Scottie,Little_Penguin,Little_Scottie,Little_Penguin,,,Little_Penguin,Little_Scottie,Little_Scottie,Little_Penguin,Little_Penguin paid Little_Scottie rent of 1. ,0.1472,-3,14,False,True,False,True,,-3,22,2,False,False,False,False,0.2244,38,18,12,False,False,False,False,0.6284,35
20,3,,Little_Penguin,Little_Scottie,Little_Penguin,Little_Scottie,Little_Scottie,Little_Scottie,Little_Penguin,Little_Scottie,Little_Penguin,,,Little_Penguin,Little_Scottie,Little_Scottie,Little_Penguin,Little_Penguin paid Little_Scottie rent of 1. ,0.1236,-3,14,False,True,False,True,,-3,21,4,False,False,False,False,0.206,37,19,14,False,False,False,False,0.6704,36
21,3,,Little_Penguin,Little_Scottie,Little_Penguin,Little_Scottie,Little_Scottie,Little_Scottie,Little_Penguin,Little_Scottie,Little_Penguin,,Little_Penguin,Little_Penguin,Little_Scottie,Little_Scottie,Little_Penguin,Little_Penguin purchased MUSEUM from the Bank. ,0.1652,-3,14,False,True,False,True,,-3,19,7,False,False,False,False,0.278,37,19,16,False,False,False,False,0.5568,36
22,3,,Little_Penguin,Little_Scottie,Little_Penguin,Little_Scottie,Little_Scottie,Little_Scottie,Little_Penguin,Little_Scottie,Little_Penguin,Little_Penguin,Little_Penguin,Little_Penguin,Little_Scottie,Little_Scottie,Little_Penguin,Little_Penguin purchased LIBRARY from the Bank. Little_Scottie went to jail by landing on a GO TO JAIL Space. ,0.1652,-3,14,False,True,False,True,,-3,17,8,False,False,False,False,0.4508,37,19,6,True,False,False,False,0.384,36
23,3,,Little_Penguin,Little_Scottie,Little_Penguin,Little_Scottie,Little_Scottie,Little_Scottie,Little_Penguin,Little_Scottie,Little_Penguin,Little_Penguin,Little_Penguin,Little_Penguin,Little_Scottie,Little_Scottie,Little_Penguin,,0.1684,-3,14,False,True,False,True,,-3,17,13,False,False,False,False,0.4512,37,18,12,False,False,False,False,0.3804,35
24,3,,Little_Penguin,Little_Scottie,Little_Penguin,Little_Scottie,Little_Scottie,Little_Scottie,Little_Penguin,Little_Scottie,Little_Penguin,Little_Penguin,Little_Penguin,Little_Penguin,Little_Scottie,Little_Scottie,Little_Penguin,Little_Penguin drew a chance card: GET OUT OF JAIL FREE. Little_Scottie drew a chance card: GET OUT OF JAIL FREE. ,0.1728,-3,14,False,True,False,True,,-3,17,15,False,True,False,False,0.44,37,18,15,False,True,False,False,0.3872,35
25,3,,Little_Penguin,Little_Scottie,Little_Penguin,Little_Scottie,Little_Scottie,Little_Scottie,Little_Penguin,Little_Scottie,Little_Penguin,Little_Penguin,Little_Penguin,Little_Penguin,Little_Scottie,Little_Scottie,Little_Penguin,Little_Penguin drew a chance card: GET OUT OF JAIL FREE. Little_Scottie paid Little_Penguin rent of 4. ,0.2036,-3,14,False,True,False,True,,-3,21,21,False,True,False,False,0.5344,41,14,19,False,True,False,False,0.262,31
26,3,,Little_Penguin,Little_Scottie,Little_Penguin,Little_Scottie,Little_Scottie,Little_Scottie,Little_Penguin,Little_Scottie,Little_Penguin,Little_Penguin,Little_Penguin,Little_Penguin,Little_Scottie,Little_Scottie,Little_Penguin,Little_Penguin paid Little_Scottie rent of 1. ,0.1936,-3,14,False,True,False,True,,-3,22,2,False,True,False,False,0.536,42,17,0,False,True,False,False,0.2704,34
27,3,,Little_Penguin,Little_Scottie,Little_Penguin,Little_Scottie,Little_Scottie,Little_Scottie,Little_Penguin,Little_Scottie,Little_Penguin,Little_Penguin,Little_Penguin,Little_Penguin,Little_Scottie,Little_Scottie,Little_Penguin,,0.2196,-3,14,False,True,False,True,,-3,22,8,False,True,False,False,0.5088,42,17,4,False,True,False,False,0.2716,34
28,3,,Little_Penguin,Little_Scottie,Little_Penguin,Little_Scottie,Little_Scottie,Little_Scottie,Little_Penguin,Little_Scottie,Little_Penguin,Little_Penguin,Little_Penguin,Little_Penguin,Little_Scottie,Little_Scottie,Little_Penguin,Little_Penguin drew a chance card: FREE SPACE LIGHT BLUE. Little_Penguin's destination is BAKERY. Little_Penguin paid Little_Scottie rent of 1. Little_Scottie paid Little_Penguin rent of 2. ,0.2476,-3,14,False,True,False,True,,-3,25,4,False,True,False,False,0.4756,45,16,10,False,True,False,False,0.2768,33
29,3,,Little_Penguin,Little_Scottie,Little_Penguin,Little_Scottie,Little_Scottie,Little_Scottie,Little_Penguin,Little_Scottie,Little_Penguin,Little_Penguin,Little_Penguin,Little_Penguin,Little_Scottie,Little_Scottie,Little_Penguin,,0.2548,-3,14,False,True,False,True,,-3,25,7,False,True,False,False,0.4468,45,16,16,False,True,False,False,0.2984,33
30,3,,Little_Penguin,Little_Scottie,Little_Penguin,Little_Scottie,Little_Scottie,Little_Scottie,Little_Penguin,Little_Scottie,Little_Penguin,Little_Penguin,Little_Penguin,Little_Penguin,Little_Scottie,Little_Scottie,Little_Penguin,Little_Scottie drew a chance card: ADVANCE TO GO KARTS. Little_Scottie paid Little_Penguin rent of 2. ,0.276,-3,14,False,True,False,True,,-3,27,8,False,True,False,False,0.476,47,16,10,False,True,False,False,0.248,33
31,3,,Little_Penguin,Little_Scottie,Little_Penguin,Little_Scottie,Little_Scottie,Little_Scottie,Little_Penguin,Little_Scottie,Little_Penguin,Little_Penguin,Little_Penguin,Little_Penguin,Little_Scottie,Little_Scottie,Little_Penguin,Little_Penguin paid Little_Scottie rent of 2. Little_Scottie drew a chance card: GET OUT OF JAIL FREE. ,0.2516,-3,14,False,True,False,True,,-3,25,11,False,True,False,False,0.4632,45,18,15,False,True,False,False,0.2852,35
32,3,,Little_Penguin,Little_Scottie,Little_Penguin,Little_Scottie,Little_Scottie,Little_Scottie,Little_Penguin,Little_Scottie,Little_Penguin,Little_Penguin,Little_Penguin,Little_Penguin,Little_Scottie,Little_Scottie,Little_Penguin,Little_Penguin paid Little_Scottie rent of 6. Little_Scottie drew a chance card: GET OUT OF JAIL FREE. ,0.2188,-3,14,False,True,False,True,,-3,19,17,False,True,False,False,0.4876,39,24,21,False,True,False,False,0.2936,41
33,3,Little_Penguin,Little_Penguin,Little_Scottie,Little_Penguin,Little_Scottie,Little_Scottie,Little_Scottie,Little_Penguin,Little_Scottie,Little_Penguin,Little_Penguin,Little_Penguin,Little_Penguin,Little_Scottie,Little_Scottie,Little_Penguin,Little_Penguin purchased BOARDWALK from the Bank. Little_Scottie paid Little_Penguin rent of 10. ,0.0328,-3,14,False,True,False,True,,-3,24,23,False,True,False,False,0.9464,49,14,23,False,True,False,False,0.0208,31
34,3,Little_Penguin,Little_Penguin,Little_Scottie,Little_Penguin,Little_Scottie,Little_Scottie,Little_Scottie,Little_Penguin,Little_Scottie,Little_Penguin,Little_Penguin,Little_Penguin,Little_Penguin,Little_Scottie,Little_Scottie,Little_Penguin,Little_Penguin drew a chance card: FREE SPACE ORANGE. Little_Penguin's destination is GO-KARTS. ,0.0508,-3,14,False,True,False,True,,-3,26,10,False,True,False,False,0.9328,51,16,2,False,True,False,False,0.0164,33
35,3,Little_Penguin,Little_Penguin,Little_Scottie,Little_Penguin,Little_Scottie,Little_Scottie,Little_Scottie,Little_Penguin,Little_Scottie,Little_Penguin,Little_Penguin,Little_Penguin,Little_Penguin,Little_Scottie,Little_Scottie,Little_Penguin,Little_Scottie paid Little_Penguin rent of 4. ,0.0364,-3,14,False,True,False,True,,-3,30,13,False,True,False,False,0.9536,55,12,7,False,True,False,False,0.01,29
36,3,Little_Penguin,Little_Penguin,Little_Scottie,Little_Penguin,Little_Scottie,Little_Scottie,Little_Scottie,Little_Penguin,Little_Scottie,Little_Penguin,Little_Penguin,Little_Penguin,Little_Penguin,Little_Scottie,Little_Scottie,Little_Penguin,Little_Penguin drew a chance card: GET OUT OF JAIL FREE. ,0.0336,-3,14,False,True,False,True,,-3,30,15,False,True,False,False,0.9612,55,12,12,False,True,False,False,0.0052,29
37,3,Little_Penguin,Little_Penguin,Little_Scottie,Little_Penguin,Little_Scottie,Little_Scottie,Little_Scottie,Little_Penguin,Little_Scottie,Little_Penguin,Little_Penguin,Little_Penguin,Little_Penguin,Little_Scottie,Little_Scottie,Little_Penguin,Little_Penguin went to jail by landing on a GO TO JAIL Space. ,0.0212,-3,14,False,True,False,True,,-3,30,6,True,True,False,False,0.968,55,12,17,False,True,False,False,0.0108,29
38,3,Little_Penguin,Little_Penguin,Little_Scottie,Little_Penguin,Little_Scottie,Little_Scottie,Little_Scottie,Little_Penguin,Little_Scottie,Little_Penguin,Little_Penguin,Little_Penguin,Little_Penguin,Little_Scottie,Little_Scottie,Little_Penguin,Little_Penguin used a GET_OUT_OF_JAIL_CARD card. Little_Scottie paid Little_Penguin rent of 10. ,0.0112,-3,14,False,True,False,True,,-3,40,12,False,False,False,False,0.9872,65,2,22,False,True,False,False,0.0016,19
39,3,Little_Penguin,Little_Penguin,Little_Scottie,Little_Penguin,Little_Scottie,Little_Scottie,Little_Scottie,Little_Penguin,Little_Scottie,Little_Penguin,Little_Penguin,Little_Penguin,Little_Penguin,Little_Scottie,Little_Scottie,Little_Penguin,Little_Penguin paid Little_Scottie rent of 6. ,0.018,-3,14,False,True,False,True,,-3,34,17,False,False,False,False,0.98,59,10,2,False,True,False,False,0.002,27
40,3,Little_Penguin,Little_Penguin,Little_Scottie,Little_Penguin,Little_Scottie,Little_Scottie,Little_Scottie,Little_Penguin,Little_Scottie,Little_Penguin,Little_Penguin,Little_Penguin,Little_Penguin,Little_Scottie,Little_Scottie,Little_Penguin,Little_Penguin paid Little_Scottie rent of 4. ,0.0284,-3,14,False,True,False,True,,-3,30,20,False,False,False,False,0.9676,55,14,4,False,True,False,False,0.004,31
41,3,Little_Penguin,Little_Penguin,Little_Scottie,Little_Penguin,Little_Scottie,Little_Scottie,Little_Scottie,Little_Penguin,Little_Scottie,Little_Penguin,Little_Penguin,Little_Penguin,Little_Penguin,Little_Scottie,Little_Scottie,Little_Penguin,Little_Scottie paid Little_Penguin rent of 4. ,0.0292,-3,14,False,True,False,True,,-3,34,23,False,False,False,False,0.968,59,10,8,False,True,False,False,0.0028,27
42,3,Little_Penguin,Little_Penguin,Little_Scottie,Little_Penguin,Little_Scottie,Little_Scottie,Little_Scottie,Little_Penguin,Little_Scottie,Little_Penguin,Little_Penguin,Little_Penguin,Little_Penguin,Little_Scottie,Little_Scottie,Little_Penguin,Little_Scottie drew a chance card: GET OUT OF JAIL FREE. ,0.0336,-3,14,False,True,False,True,,-3,36,1,False,False,False,False,0.9652,61,10,9,False,True,False,False,0.0012,27
43,3,Little_Penguin,Little_Penguin,Little_Scottie,Little_Penguin,Little_Scottie,Little_Scottie,Little_Scottie,Little_Penguin,Little_Scottie,Little_Penguin,Little_Penguin,Little_Penguin,Little_Penguin,Little_Scottie,Little_Scottie,Little_Penguin,,0.0332,-3,14,False,True,False,True,,-3,36,6,False,False,False,False,0.9644,61,10,12,False,True,False,False,0.0024,27
44,3,Little_Penguin,Little_Penguin,Little_Scottie,Little_Penguin,Little_Scottie,Little_Scottie,Little_Scottie,Little_Penguin,Little_Scottie,Little_Penguin,Little_Penguin,Little_Penguin,Little_Penguin,Little_Scottie,Little_Scottie,Little_Penguin,Little_Scottie paid Little_Penguin rent of 3. ,0.0196,-3,14,False,True,False,True,,-3,39,8,False,False,False,False,0.9804,64,7,13,False,True,False,False,,24
45,3,Little_Penguin,Little_Penguin,Little_Scottie,Little_Penguin,Little_Scottie,Little_Scottie,Little_Scottie,Little_Penguin,Little_Scottie,Little_Penguin,Little_Penguin,Little_Penguin,Little_Penguin,Little_Scottie,Little_Scottie,Little_Penguin,,0.0132,-3,14,False,True,False,True,,-3,39,10,False,False,False,False,0.9828,64,7,16,False,True,False,False,0.004,24
46,3,Little_Penguin,Little_Penguin,Little_Scottie,Little_Penguin,Little_Scottie,Little_Scottie,Little_Scottie,Little_Penguin,Little_Scottie,Little_Penguin,Little_Penguin,Little_Penguin,Little_Penguin,Little_Scottie,Little_Scottie,Little_Penguin,Little_Penguin drew a chance card: GET OUT OF JAIL FREE. ,0.0224,-3,14,False,True,False,True,,-3,39,15,False,True,False,False,0.976,64,7,20,False,True,False,False,0.0016,24
47,3,Little_Penguin,Little_Penguin,Little_Scottie,Little_Penguin,Little_Scottie,Little_Scottie,Little_Scottie,Little_Penguin,Little_Scottie,Little_Penguin,Little_Penguin,Little_Penguin,Little_Penguin,Little_Scottie,Little_Scottie,Little_Penguin,Little_Penguin paid Little_Scottie rent of 4. Little_Scottie paid Little_Penguin rent of 10. ,0.0052,-3,14,False,True,False,True,,-3,45,20,False,True,False,False,0.9948,70,1,23,False,True,False,False,,18
48,3,Little_Penguin,Little_Penguin,Little_Scottie,Little_Penguin,Little_Scottie,Little_Scottie,Little_Scottie,Little_Penguin,Little_Scottie,Little_Penguin,Little_Penguin,Little_Penguin,Little_Penguin,Little_Scottie,Little_Scottie,Little_Penguin,,0.0056,-3,14,False,True,False,True,,-3,47,0,False,True,False,False,0.9944,72,3,2,False,True,False,False,,20
49,3,Little_Penguin,Little_Penguin,Little_Scottie,Little_Penguin,Little_Scottie,Little_Scottie,Little_Scottie,Little_Penguin,Little_Scottie,Little_Penguin,Little_Penguin,Little_Penguin,Little_Penguin,Little_Scottie,Little_Scottie,Little_Penguin,,0.0112,-3,14,False,True,False,True,,-3,47,5,False,True,False,False,0.9876,72,3,4,False,True,False,False,0.0012,20
50,3,Little_Penguin,Little_Penguin,Little_Scottie,Little_Penguin,Little_Scottie,Little_Scottie,Little_Scottie,Little_Penguin,Little_Scottie,Little_Penguin,Little_Penguin,Little_Penguin,Little_Penguin,Little_Scottie,Little_Scottie,Little_Penguin,Little_Penguin paid Little_Scottie rent of 2. Little_Scottie paid Little_Penguin rent of 4. ,0.0084,-3,14,False,True,False,True,,-3,49,11,False,True,False,False,0.9908,74,1,7,False,True,False,False,0.0008,18
51,3,Little_Penguin,Little_Penguin,Little_Scottie,Little_Penguin,Little_Scottie,Little_Scottie,Little_Scottie,Little_Penguin,Little_Scottie,Little_Penguin,Little_Penguin,Little_Penguin,Little_Penguin,Little_Scottie,Little_Scottie,Little_Penguin,Little_Penguin paid Little_Scottie rent of 6. Little_Scottie paid Little_Penguin rent of 2. ,0.0104,-3,14,False,True,False,True,,-3,45,16,False,True,False,False,0.9896,70,5,10,False,True,False,False,,22
52,3,Little_Penguin,Little_Penguin,Little_Scottie,Little_Penguin,Little_Scottie,Little_Scottie,Little_Scottie,Little_Penguin,Little_Scottie,Little_Penguin,Little_Penguin,Little_Penguin,Little_Penguin,Little_Scottie,Little_Scottie,Little_Penguin,,0.0104,-3,14,False,True,False,True,,-3,45,22,False,True,False,False,0.9896,70,5,11,False,True,False,False,,22
53,3,Little_Penguin,Little_Penguin,Little_Scottie,Little_Penguin,Little_Scottie,Little_Scottie,Little_Scottie,Little_Penguin,Little_Scottie,Little_Penguin,Little_Penguin,Little_Penguin,Little_Penguin,Little_Scottie,Little_Scottie,Little_Penguin,Little_Penguin paid Little_Scottie rent of 1. ,0.0136,-3,14,False,True,False,True,,-3,46,4,False,True,False,False,0.984,71,6,16,False,True,False,False,0.0024,23
54,3,Little_Penguin,Little_Penguin,Little_Scottie,Little_Penguin,Little_Scottie,Little_Scottie,Little_Scottie,Little_Penguin,Little_Scottie,Little_Penguin,Little_Penguin,Little_Penguin,Little_Penguin,Little_Scottie,Little_Scottie,Little_Penguin,Little_Scottie paid Little_Penguin rent of 4. ,0.01275,-3,14,False,True,False,True,,-3,50,6,False,True,False,False,0.98565,75,2,19,False,True,False,False,0.0016,19
55,3,Little_Penguin,Little_Penguin,Little_Scottie,Little_Penguin,Little_Scottie,Little_Scottie,Little_Scottie,Little_Penguin,Little_Scottie,Little_Penguin,Little_Penguin,Little_Penguin,Little_Penguin,Little_Scottie,Little_Scottie,Little_Penguin,,0.01355,-3,14,False,True,False,True,,-3,50,10,False,True,False,False,0.98485,75,4,0,False,True,False,False,0.0016,21
56,3,Little_Penguin,Little_Penguin,Little_Scottie,Little_Penguin,Little_Scottie,Little_Scottie,Little_Scottie,Little_Penguin,Little_Scottie,Little_Penguin,Little_Penguin,Little_Penguin,Little_Penguin,Little_Scottie,Little_Scottie,Little_Penguin,Little_Scottie drew a chance card: GET OUT OF JAIL FREE. ,0.0184,-3,14,False,True,False,True,,-3,50,13,False,True,False,False,0.9812,75,4,3,False,True,False,False,0.0004,21
57,3,Little_Penguin,Little_Penguin,Little_Scottie,Little_Penguin,Little_Scottie,Little_Scottie,Little_Scottie,Little_Penguin,Little_Scottie,Little_Penguin,Little_Penguin,Little_Penguin,Little_Penguin,Little_Scottie,Little_Scottie,Little_Penguin,Little_Penguin paid Little_Scottie rent of 6. Little_Scottie drew a chance card: ADVANCE TO GO. ,0.0332,-3,14,False,True,False,True,,-3,44,16,False,True,False,False,0.9668,69,12,0,False,True,False,False,,29
58,3,Little_Penguin,Little_Penguin,Little_Scottie,Little_Penguin,Little_Scottie,Little_Scottie,Little_Scottie,Little_Penguin,Little_Scottie,Little_Penguin,Little_Penguin,Little_Penguin,Little_Penguin,Little_Scottie,Little_Scottie,Little_Penguin,Little_Penguin paid Little_Scottie rent of 4. ,0.04735,-3,14,False,True,False,True,,-3,40,20,False,True,False,False,0.95105,65,16,6,False,True,False,False,0.0016,33
